SSC_CODE_2016,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC12941,11,12,20,4,3,3,11,8,0,73
SSC12942,536,1448,570,535,712,431,182,332,74,4827
SSC12943,148,481,115,111,167,119,38,49,20,1241
SSC12944,10,0,0,0,0,0,0,5,0,20
SSC12945,8,13,8,3,5,3,4,6,0,53
SSC12946,3,0,0,0,3,0,0,3,0,13
SSC12947,0,0,0,0,0,0,0,0,0,0
SSC12948,21,8,12,3,14,4,3,11,0,83
SSC12949,270,601,147,146,191,110,27,54,21,1550
SSC12950,75,192,46,60,46,33,11,25,7,507
SSC12951,36,110,33,26,44,29,9,16,10,309
SSC12952,20,34,29,18,20,14,13,18,0,176
SSC12953,581,986,243,212,480,219,72,88,43,2929
SSC12954,3,0,0,0,0,0,0,0,0,0
SSC12955,0,0,0,0,0,0,0,0,0,0
SSC12956,927,1327,634,500,636,492,91,247,85,4936
SSC12957,64,40,20,23,13,22,14,22,5,220
SSC12958,0,3,0,0,0,0,0,0,0,7
SSC12959,3,0,0,0,0,0,0,0,0,4
SSC12960,1444,4033,670,857,1132,599,150,299,166,9359
SSC12961,137,255,213,149,185,121,71,168,24,1316
SSC12962,45,9,0,0,11,0,3,11,0,75
SSC12963,11,0,3,0,0,0,0,4,0,22
SSC12964,0,0,0,0,0,0,0,0,0,0
SSC12965,58,98,42,62,37,44,16,56,3,420
SSC12966,32,15,12,8,20,5,6,17,0,118
SSC12967,5,0,0,0,0,0,0,0,0,7
SSC12968,23,23,15,10,17,9,5,10,0,122
SSC12969,20,0,0,0,0,0,0,7,0,26
SSC12970,3,3,0,0,0,0,0,0,0,5
SSC12971,4,3,0,0,3,0,0,0,3,15
SSC12972,6,3,7,0,3,0,0,0,0,23
SSC12973,66,118,83,55,72,58,20,38,0,510
SSC12974,98,189,231,165,161,147,88,150,20,1244
SSC12975,58,81,72,51,54,35,22,35,7,425
SSC12976,404,882,196,212,343,209,54,140,23,2469
SSC12977,198,370,392,295,292,245,208,346,31,2384
SSC12978,10,7,4,9,7,0,5,7,0,49
SSC12979,17,26,18,16,25,12,9,8,6,145
SSC12980,181,365,132,129,151,94,25,64,16,1154
SSC12981,368,609,139,151,229,150,22,65,25,1769
SSC12982,28,37,41,27,24,25,6,26,3,215
SSC12983,97,153,97,70,94,87,44,83,6,729
SSC12984,1030,1938,361,448,481,426,53,149,79,4955
SSC12985,36,9,17,16,20,4,11,9,4,125
SSC12986,0,0,0,0,0,0,0,0,0,0
SSC12987,38,66,62,46,74,54,41,63,10,456
SSC12988,395,588,229,192,266,191,35,73,31,2002
SSC12989,22,9,13,0,4,9,7,17,3,82
SSC12990,358,877,165,192,328,160,50,93,33,2257
SSC12991,165,350,244,210,239,162,96,182,26,1677
SSC12992,43,53,71,62,42,51,38,88,3,449
SSC12993,110,351,221,244,156,151,79,160,21,1491
SSC12994,27,51,30,43,40,34,21,34,7,279
SSC12995,24,21,35,39,24,16,25,25,6,200
SSC12996,3,3,5,0,3,0,0,0,0,18
SSC12997,267,453,169,153,210,129,53,106,39,1568
SSC12998,27,44,29,25,31,21,5,24,0,205
SSC12999,523,685,504,315,400,292,111,174,64,3066
SSC13000,242,411,377,369,265,268,139,272,37,2382
SSC13001,701,1790,656,563,1081,483,356,374,109,6116
SSC13002,239,377,403,253,341,218,206,212,36,2286
SSC13003,570,1273,417,301,567,319,135,150,65,3801
SSC13004,32,61,94,30,53,37,67,45,3,424
SSC13005,801,1684,547,409,808,441,135,271,81,5177
SSC13006,9,31,27,25,22,27,7,17,9,162
SSC13007,78,110,200,156,192,139,246,204,42,1360
SSC13008,46,3,3,3,11,6,23,20,0,116
SSC13009,312,802,306,258,376,191,76,167,67,2561
SSC13010,911,2092,227,280,608,306,35,90,81,4639
SSC13011,229,513,303,268,232,231,116,251,32,2162
SSC13012,23,19,11,12,15,10,9,12,0,116
SSC13013,336,540,80,115,215,134,12,57,24,1517
SSC13014,38,58,67,40,48,36,28,50,3,358
SSC13015,195,353,67,69,137,85,9,25,23,963
SSC13016,397,688,126,149,257,180,30,82,54,1960
SSC13017,118,361,110,187,129,138,39,91,18,1183
SSC13018,6,4,0,9,3,9,3,4,0,33
SSC13019,13,4,4,0,3,0,3,0,3,29
SSC13020,7,8,6,0,7,3,4,3,0,33
SSC13021,9,0,0,0,5,0,0,0,0,15
SSC13022,698,1200,108,194,332,215,29,59,57,2888
SSC13023,724,1703,580,444,840,411,286,310,117,5415
SSC13024,76,213,12,27,53,34,3,9,10,432
SSC13025,15,3,0,0,3,0,0,0,0,28
SSC13026,42,4,3,4,3,3,0,14,0,73
SSC13027,18,3,0,0,0,0,3,0,3,30
SSC13028,223,381,401,436,284,318,183,424,54,2706
SSC13029,81,92,178,102,78,68,45,46,5,702
SSC13030,20,9,4,0,7,0,3,6,0,43
SSC13031,57,61,60,30,46,44,38,29,3,370
SSC13032,23,8,9,3,3,3,4,15,7,76
SSC13033,0,0,0,0,0,0,0,0,0,3
SSC13034,4,3,0,0,0,0,0,0,0,15
SSC13035,26,4,3,0,8,5,3,11,0,61
SSC13036,0,0,0,0,0,0,0,0,0,4
SSC13037,16,0,7,0,0,3,0,0,0,29
SSC13038,12,15,8,3,0,0,3,10,0,51
SSC13039,10,20,12,11,11,13,11,17,0,102
SSC13040,8,8,3,5,7,3,7,4,3,40
SSC13041,22,18,10,12,12,11,3,6,0,105
SSC13042,28,54,46,42,50,26,20,35,6,308
SSC13043,45,14,15,20,17,6,11,34,7,167
SSC13044,0,0,0,0,0,0,0,0,0,0
SSC13045,0,0,0,0,0,0,0,0,0,0
SSC13046,0,0,0,0,0,0,0,0,0,3
SSC13047,30,3,0,0,3,0,3,4,0,44
SSC13048,10,22,15,11,14,6,6,14,3,99
SSC13049,134,103,137,117,91,58,126,123,16,911
SSC13050,0,0,0,0,0,0,0,0,0,3
SSC13051,3,0,0,0,0,0,0,3,0,10
SSC13052,45,67,45,22,36,26,10,18,7,285
SSC13053,234,355,491,412,379,347,245,300,47,2816
SSC13054,96,113,202,94,115,62,112,98,15,906
SSC13055,10,9,28,13,24,12,14,19,0,138
SSC13056,4,15,4,7,3,8,5,10,4,52
SSC13057,11,16,8,3,12,13,0,4,4,68
SSC13058,237,460,421,361,572,327,509,410,77,3377
SSC13059,47,13,7,7,19,3,30,12,4,148
SSC13060,175,109,194,53,194,85,90,97,15,1020
SSC13061,25,7,12,3,16,3,3,8,0,74
SSC13062,11,3,9,0,6,8,10,4,0,45
SSC13063,455,772,266,184,499,226,78,119,32,2628
SSC13064,835,1760,490,414,840,439,134,183,71,5172
SSC13065,0,0,0,0,0,0,0,0,0,0
SSC13066,0,0,0,0,0,0,0,0,0,3
SSC13067,12,0,4,0,5,0,0,5,0,33
SSC13068,149,135,205,136,142,106,251,178,38,1338
SSC13069,18,12,4,3,4,0,5,0,0,45
SSC13070,213,518,354,289,236,228,88,235,32,2201
SSC13071,15,13,22,5,4,4,0,12,3,77
SSC13072,8,0,3,0,3,0,0,0,0,13
SSC13073,141,330,200,216,202,177,76,163,10,1512
SSC13074,6,3,0,3,0,0,0,7,0,21
SSC13075,29,66,57,60,38,40,25,48,5,364
SSC13076,4,0,0,0,0,3,3,4,0,21
SSC13077,74,109,177,102,119,42,88,100,32,842
SSC13078,46,18,16,12,17,3,3,19,0,131
SSC13079,0,0,0,0,0,0,0,3,0,7
SSC13080,5,0,0,3,0,0,3,4,0,19
SSC13081,164,365,230,159,272,128,87,110,26,1543
SSC13082,0,0,4,0,0,0,0,5,0,11
SSC13083,0,0,0,0,0,0,0,0,0,0
SSC13084,0,0,0,0,0,0,0,0,0,3
SSC13085,24,33,20,17,24,14,12,19,3,167
SSC13086,10,0,0,0,0,0,0,0,0,11
SSC13087,13,4,5,3,4,5,0,3,0,33
SSC13088,10,0,7,0,4,0,0,0,0,24
SSC13089,15,0,4,3,4,0,0,3,0,38
SSC13090,8,10,12,6,9,6,5,3,0,59
SSC13091,298,468,356,215,413,243,195,182,46,2417
SSC13092,1755,3496,2442,1960,2163,1632,1147,1789,242,16636
SSC13093,4,0,0,0,3,0,3,0,0,17
SSC13094,106,117,145,48,113,32,40,43,14,657
SSC13095,156,158,165,84,170,85,87,80,16,999
SSC13096,16,30,38,30,14,7,18,19,0,171
SSC13097,3,0,0,0,3,0,0,0,0,7
SSC13098,12,4,0,0,0,0,0,0,0,16
SSC13099,7,13,9,11,12,6,3,3,0,67
SSC13100,11,8,12,3,3,3,4,3,0,49
SSC13101,31,76,28,24,16,9,8,13,4,211
SSC13102,22,12,11,9,21,3,11,7,3,106
SSC13103,235,426,298,236,318,191,134,164,18,2011
SSC13104,11,3,0,0,0,0,0,3,0,22
SSC13105,8,8,5,3,5,0,0,5,0,39
SSC13106,10,19,4,3,7,5,5,5,0,51
SSC13107,8,0,0,0,0,0,0,5,0,18
SSC13108,0,0,0,0,0,0,0,0,0,0
SSC13109,31,20,20,10,20,5,6,17,0,128
SSC13110,89,152,162,165,218,131,207,163,31,1316
SSC13111,129,268,204,197,177,172,112,233,29,1528
SSC13112,520,798,314,248,471,234,70,124,44,2818
SSC13113,8,3,3,4,8,0,4,3,3,29
SSC13114,38,4,0,0,0,0,0,14,0,58
SSC13115,1585,3489,363,523,833,551,57,110,102,7617
SSC13116,3,0,0,3,0,0,0,0,0,11
SSC13117,0,0,0,0,0,0,0,0,0,0
SSC13118,0,0,0,0,0,0,4,3,0,9
SSC13119,3,5,0,3,3,3,3,0,0,26
SSC13120,679,1302,824,530,1143,557,442,501,115,6089
SSC13121,202,351,254,148,307,138,113,97,21,1632
SSC13122,0,0,0,0,0,0,0,0,0,0
SSC13123,4,0,0,0,0,0,0,0,0,3
SSC13124,0,0,0,0,0,0,0,0,0,0
SSC13125,271,462,201,165,276,173,89,82,27,1758
SSC13126,9,3,3,0,3,0,0,8,0,24
SSC13127,0,0,0,0,0,0,0,0,0,0
SSC13128,0,0,3,0,0,0,0,0,0,6
SSC13129,3,0,0,0,0,0,0,3,0,7
SSC13130,26,3,4,0,3,0,3,0,0,44
SSC13131,51,11,32,13,17,18,32,22,8,201
SSC13132,173,238,78,46,77,67,7,33,27,739
SSC13133,10,18,8,3,11,0,0,5,0,52
SSC13134,12,11,7,4,5,3,4,5,0,52
SSC13135,14,11,7,3,7,12,4,3,0,59
SSC13136,39,17,31,20,24,31,16,18,4,199
SSC13137,5,0,0,0,0,0,0,3,0,14
SSC13138,7,9,3,3,6,0,3,6,0,32
SSC13139,3,8,7,3,3,3,3,8,0,30
SSC13140,46,48,72,50,40,34,27,37,4,359
SSC13141,57,56,34,41,34,16,7,28,6,289
SSC13142,21,17,25,10,25,12,9,14,3,145
SSC13143,12,0,0,0,0,0,0,8,0,16
SSC13144,642,1204,832,551,1030,575,384,402,106,5732
SSC13145,3,0,0,0,0,0,0,0,0,0
SSC13146,21,4,0,6,3,3,0,6,0,40
SSC13147,0,8,6,0,3,0,0,3,4,24
SSC13148,0,0,0,0,0,0,0,0,0,0
SSC13149,3,0,0,0,0,0,0,3,0,8
SSC13150,8,0,0,0,0,0,0,0,0,10
SSC13151,573,698,736,521,560,467,498,453,89,4589
SSC13152,15,21,9,9,15,5,5,4,0,90
SSC13153,151,338,139,113,220,135,104,70,27,1290
SSC13154,22,16,34,7,8,10,19,37,3,154
SSC13155,17,21,17,15,10,3,0,8,0,85
SSC13156,1335,4733,1105,979,1710,1023,618,912,288,12700
SSC13157,16,5,0,0,0,0,0,8,0,22
SSC13158,3,0,9,5,4,0,0,0,0,24
SSC13159,75,79,69,38,52,30,41,43,7,430
SSC13160,7,12,7,7,8,10,0,7,0,63
SSC13161,5,0,0,0,0,0,0,0,0,9
SSC13162,36,33,74,35,37,44,57,39,5,358
SSC13163,5,0,0,3,3,0,5,11,0,29
SSC13164,26,9,7,0,4,0,0,6,3,59
SSC13165,0,3,0,0,0,0,0,0,0,5
SSC13166,114,43,30,47,36,19,38,36,6,364
SSC13167,10,0,7,0,3,0,3,0,0,20
SSC13168,591,935,610,487,771,449,275,340,111,4562
SSC13169,143,272,137,91,217,83,51,71,14,1082
SSC13170,14,19,13,5,4,6,0,12,4,83
SSC13171,26,70,11,20,21,8,7,11,0,166
SSC13172,73,21,13,17,25,8,4,17,0,182
SSC13173,0,0,0,0,0,0,0,0,0,0
SSC13174,19,35,23,17,19,13,11,8,0,144
SSC13175,14,0,4,0,3,0,0,0,0,16
SSC13176,7,3,4,5,0,3,0,0,0,22
SSC13177,20,28,94,50,35,42,50,70,8,392
SSC13178,30,46,67,45,59,52,28,40,6,370
SSC13179,0,0,10,0,3,7,5,8,0,40
SSC13180,15,4,15,7,10,3,3,15,0,64
SSC13181,434,740,245,170,502,225,117,101,48,2580
SSC13182,265,752,316,247,488,232,269,344,60,2971
SSC13183,624,1430,280,297,468,280,66,164,55,3662
SSC13184,543,981,802,662,937,547,598,602,104,5758
SSC13185,23,26,16,20,6,4,9,7,0,104
SSC13186,645,1567,742,703,988,635,329,599,138,6343
SSC13187,0,0,0,0,0,0,0,0,0,4
SSC13188,0,0,0,0,0,0,0,0,0,0
SSC13189,51,49,53,33,41,24,28,29,5,315
SSC13190,694,1847,424,375,603,306,101,206,75,4644
SSC13191,53,47,65,30,51,33,32,44,9,347
SSC13192,31,61,31,28,29,14,10,15,9,224
SSC13193,47,73,56,24,58,39,6,22,9,335
SSC13194,16,10,5,3,7,0,3,5,0,44
SSC13195,29,17,18,10,15,9,8,9,0,131
SSC13196,39,8,4,4,7,0,3,13,0,79
SSC13197,24,10,13,11,7,4,7,8,0,81
SSC13198,27,24,8,10,18,12,3,6,3,104
SSC13199,486,682,401,255,624,263,117,159,44,3041
SSC13200,358,483,371,268,370,197,172,194,43,2469
SSC13201,8,0,0,0,0,0,0,3,0,8
SSC13202,19,24,24,20,20,9,12,11,8,139
SSC13203,0,0,0,0,0,0,0,0,0,0
SSC13204,21,9,14,26,12,4,4,15,0,107
SSC13205,34,7,5,3,5,0,0,4,0,63
SSC13206,0,0,0,0,0,0,0,0,0,0
SSC13207,23,13,22,15,17,19,12,12,0,129
SSC13208,0,0,0,0,0,0,0,0,0,0
SSC13209,0,0,0,0,0,0,0,0,0,0
SSC13210,13,0,3,0,0,0,0,3,0,19
SSC13211,16,20,26,15,15,12,5,22,3,139
SSC13212,7,0,0,0,0,0,0,3,0,8
SSC13213,3,0,0,0,0,0,0,0,0,3
SSC13214,0,0,0,0,0,0,0,0,0,8
SSC13215,21,0,0,0,5,0,0,3,0,32
SSC13216,25,7,4,4,4,3,6,6,0,63
SSC13217,5,0,3,7,0,0,0,0,0,19
SSC13218,25,3,0,0,0,0,0,3,0,33
SSC13219,15,3,3,0,3,0,0,0,0,29
SSC13220,22,4,0,0,0,0,0,0,0,27
SSC13221,10,3,3,0,0,0,0,4,0,15
SSC13222,0,0,0,0,0,0,0,0,0,0
SSC13223,8,4,6,7,0,0,3,6,0,39
SSC13224,12,3,3,5,3,0,0,0,3,30
SSC13225,6,3,5,0,0,0,0,5,0,27
SSC13226,275,238,316,144,297,125,103,103,19,1626
SSC13227,10,0,9,11,3,0,3,0,0,47
SSC13228,30,5,4,3,5,0,8,3,0,50
SSC13229,55,61,44,27,53,19,14,14,4,295
SSC13230,285,689,557,436,708,360,614,534,87,4273
SSC13231,193,405,205,194,238,182,65,116,26,1629
SSC13232,131,251,76,89,115,93,36,53,14,853
SSC13233,187,265,13,26,61,61,0,26,30,671
SSC13234,0,0,0,0,0,0,0,0,0,0
SSC13235,0,0,0,0,0,0,0,0,0,3
SSC13236,164,100,43,32,57,38,13,37,8,499
SSC13237,4,7,4,5,3,3,3,3,0,34
SSC13238,3,0,3,0,4,0,0,3,0,14
SSC13239,13,4,6,4,4,6,4,4,0,48
SSC13240,15,3,11,8,9,5,7,9,4,67
SSC13241,17,3,3,0,3,0,0,3,0,32
SSC13242,44,3,8,3,0,3,18,11,0,83
SSC13243,0,0,0,0,0,0,0,0,0,0
SSC13244,107,147,63,60,99,48,14,21,13,572
SSC13245,126,296,315,213,259,173,151,254,34,1822
SSC13246,1867,3806,2415,2278,2396,1972,735,1646,240,17345
SSC13247,0,0,0,0,0,0,0,0,0,0
SSC13248,0,0,0,0,0,0,0,0,0,0
SSC13249,12,0,4,0,0,0,3,3,0,25
SSC13250,54,79,152,137,96,65,134,95,15,832
SSC13251,7,12,15,5,9,5,0,7,6,55
SSC13252,17,24,25,19,13,11,0,12,3,122
SSC13253,4,6,10,3,4,3,4,6,3,47
SSC13254,3,7,4,8,7,5,7,3,0,45
SSC13255,64,111,41,35,57,42,25,38,10,430
SSC13256,945,1878,528,600,533,338,51,194,79,5137
SSC13257,279,523,454,376,354,248,126,266,43,2665
SSC13258,123,195,189,120,199,102,98,141,40,1209
SSC13259,13,0,0,0,3,0,0,13,0,27
SSC13260,706,1282,862,646,1221,612,791,648,172,6945
SSC13261,17,42,18,22,14,16,0,11,3,146
SSC13262,0,0,0,0,0,0,0,0,0,0
SSC13263,11,8,4,0,0,0,0,3,0,26
SSC13264,65,101,118,69,90,55,63,78,12,645
SSC13265,10,13,7,8,13,0,3,7,0,69
SSC13266,239,375,355,197,444,228,203,240,40,2321
SSC13267,4,4,0,0,3,0,0,0,0,14
SSC13268,7,11,5,3,3,4,4,0,0,30
SSC13269,0,0,0,0,0,0,0,0,0,0
SSC13270,12,0,3,4,0,0,0,4,0,27
SSC13271,25,3,6,0,0,0,5,3,0,40
SSC13272,12,14,7,8,9,3,8,15,4,78
SSC13273,585,981,1109,808,927,729,815,900,200,7052
SSC13274,3,0,0,0,0,0,0,0,0,3
SSC13275,0,0,0,0,0,0,0,0,3,5
SSC13276,34,12,0,4,0,0,3,3,0,61
SSC13277,388,643,176,170,341,186,45,59,40,2047
SSC13278,14,21,18,5,16,11,10,5,4,110
SSC13279,6,3,9,3,0,0,3,0,3,27
SSC13280,0,0,4,0,0,0,0,0,0,6
SSC13281,1148,2235,227,362,675,395,57,142,108,5348
SSC13282,16,0,3,3,3,0,0,3,0,30
SSC13283,18,8,9,6,5,3,7,8,0,55
SSC13284,1605,2697,632,822,879,521,101,383,160,7799
SSC13285,12,17,19,13,13,10,5,20,0,115
SSC13286,1447,2964,1681,1399,2440,1360,1114,1098,244,13749
SSC13287,25,3,6,10,4,0,5,12,0,58
SSC13288,3,0,0,0,0,0,0,0,0,4
SSC13289,8,7,3,0,0,3,0,3,0,27
SSC13290,42,6,11,3,6,0,3,7,0,72
SSC13291,355,612,412,425,569,289,173,295,78,3192
SSC13292,238,397,307,246,374,213,136,220,47,2170
SSC13293,208,268,254,186,326,144,94,146,38,1654
SSC13294,320,664,71,94,187,113,16,34,41,1527
SSC13295,9,0,0,0,0,0,3,0,0,11
SSC13296,460,745,183,210,254,157,35,75,32,2152
SSC13297,21,15,14,16,16,4,13,10,0,106
SSC13298,0,0,0,0,0,0,0,0,0,3
SSC13299,0,0,0,0,0,0,0,0,0,0
SSC13300,22,10,15,10,12,4,4,8,0,91
SSC13301,190,202,177,172,138,112,177,175,24,1355
SSC13302,38,44,47,23,37,24,21,18,5,267
SSC13303,279,384,477,324,549,322,359,326,62,3080
SSC13304,43,55,108,88,58,50,64,73,13,558
SSC13305,21,72,44,28,32,33,14,40,0,279
SSC13306,15,3,6,5,5,0,0,7,0,40
SSC13307,44,52,43,24,34,20,13,35,0,276
SSC13308,10,7,8,15,5,8,3,5,3,65
SSC13309,76,118,66,47,82,53,35,53,7,541
SSC13310,101,139,87,71,134,83,58,51,8,734
SSC13311,52,11,3,10,7,3,3,18,3,102
SSC13312,2669,6495,1474,1473,2078,1133,346,671,215,16564
SSC13313,16,0,0,0,0,0,4,0,3,29
SSC13314,13,0,0,0,4,0,0,0,0,16
SSC13315,144,347,148,124,174,94,50,63,17,1162
SSC13316,38,6,11,13,4,7,11,16,0,91
SSC13317,22,0,0,0,0,0,0,0,0,27
SSC13318,4,0,3,4,7,3,5,6,0,34
SSC13319,78,155,158,103,104,69,68,68,8,820
SSC13320,4,8,4,3,0,0,0,3,0,25
SSC13321,16,14,18,23,11,13,15,20,0,139
SSC13322,0,0,0,0,0,0,0,3,0,3
SSC13323,8,14,3,3,4,3,3,4,3,43
SSC13324,4,0,0,0,3,0,0,0,0,9
SSC13325,92,169,122,94,121,85,76,63,3,832
SSC13326,10,8,3,0,0,0,0,0,0,27
SSC13327,375,545,845,609,620,537,548,743,67,4886
SSC13328,110,95,84,51,94,38,41,37,9,567
SSC13329,25,63,28,14,21,26,7,15,9,193
SSC13330,0,0,0,0,0,0,0,0,0,0
SSC13331,4,0,0,0,0,0,0,0,0,6
SSC13332,3,0,0,0,3,0,0,0,0,3
SSC13333,25,8,7,4,11,8,0,11,3,79
SSC13334,14,26,26,14,24,7,12,26,3,157
SSC13335,0,3,0,0,0,0,0,0,0,3
SSC13336,27,23,26,15,20,9,15,16,7,163
SSC13337,15,15,17,12,29,4,26,5,0,124
SSC13338,0,0,3,4,4,0,3,0,0,20
SSC13339,1170,3181,564,666,847,497,118,340,112,7492
SSC13340,189,394,225,162,206,132,65,110,21,1510
SSC13341,12,0,0,0,3,0,0,4,0,24
SSC13342,10,9,22,0,11,0,11,8,4,78
SSC13343,7,6,3,3,3,5,0,4,0,36
SSC13344,5,5,0,3,3,3,0,0,0,18
SSC13345,172,313,282,180,289,162,187,299,55,1940
SSC13346,47,56,66,49,77,46,37,43,10,428
SSC13347,10,0,4,5,0,0,0,6,4,34
SSC13348,15,17,9,3,4,5,3,6,0,60
SSC13349,14,0,0,0,3,0,0,8,0,26
SSC13350,38,63,35,42,35,23,18,25,7,284
SSC13351,0,16,7,3,5,5,0,4,0,44
SSC13352,42,72,36,36,25,21,11,26,8,275
SSC13353,16,15,15,3,7,3,6,9,3,64
SSC13354,4,0,3,0,4,0,4,4,0,16
SSC13355,728,1232,902,619,1140,526,464,546,139,6294
SSC13356,101,209,116,104,161,84,37,37,14,859
SSC13357,7,3,3,0,3,0,0,3,0,21
SSC13358,974,2322,459,401,814,573,98,180,127,5943
SSC13359,9,0,0,4,0,0,0,0,0,20
SSC13360,255,413,393,333,302,220,193,259,39,2408
SSC13361,65,100,48,42,76,44,20,25,6,429
SSC13362,10,3,3,0,3,0,0,3,0,22
SSC13363,5,4,3,3,10,4,0,7,0,40
SSC13364,7,16,13,12,8,7,5,8,3,81
SSC13365,11,0,3,0,0,0,0,3,0,18
SSC13366,7,4,3,0,0,7,0,4,0,20
SSC13367,23,23,11,11,15,11,10,10,3,112
SSC13368,365,538,544,294,526,325,397,334,69,3390
SSC13369,5,0,0,0,0,0,0,0,0,5
SSC13370,333,639,54,103,195,128,12,27,18,1510
SSC13371,404,922,599,470,695,506,420,551,114,4686
SSC13372,0,0,0,0,3,0,8,3,0,9
SSC13373,11,4,0,3,6,0,7,0,0,30
SSC13374,121,169,148,91,87,50,47,82,19,821
SSC13375,95,132,63,39,72,40,13,34,9,493
SSC13376,24,6,5,0,5,6,0,3,0,44
SSC13377,23,15,15,10,12,11,8,15,0,103
SSC13378,17,17,14,18,18,20,9,13,0,127
SSC13379,771,1589,1047,941,1016,872,491,1284,184,8196
SSC13380,16,10,13,5,8,3,3,20,0,81
SSC13381,9,15,4,3,6,6,0,0,0,40
SSC13382,0,0,3,0,0,0,0,0,0,7
SSC13383,12,0,0,7,0,3,0,4,0,26
SSC13384,0,0,0,0,0,0,0,0,0,3
SSC13385,17,3,3,0,0,4,3,0,0,31
SSC13386,0,0,3,0,0,0,3,4,0,10
SSC13387,7,3,4,4,7,0,3,6,0,33
SSC13388,8,7,20,16,12,9,12,23,0,118
SSC13389,4,0,0,0,0,0,0,0,0,7
SSC13390,10,15,17,13,19,11,10,18,0,121
SSC13391,146,231,59,41,115,60,14,31,11,711
SSC13392,14,17,10,9,9,5,3,11,0,66
SSC13393,6,3,4,3,3,0,3,7,0,24
SSC13394,0,0,0,0,0,0,0,0,0,0
SSC13395,461,1094,830,701,1094,620,906,774,142,6610
SSC13396,5,0,0,0,0,0,0,0,0,11
SSC13397,274,586,320,315,512,267,346,242,55,2921
SSC13398,1110,1870,321,385,630,459,66,160,105,5100
SSC13399,15,9,3,0,4,0,0,0,0,30
SSC13400,3,3,3,0,3,0,0,0,0,12
SSC13401,32,56,19,17,20,5,3,17,5,179
SSC13402,0,3,0,3,0,3,3,0,0,11
SSC13403,4,0,0,0,0,3,0,4,0,12
SSC13404,0,5,3,0,0,0,0,7,0,16
SSC13405,757,1497,602,462,791,465,230,299,127,5232
SSC13406,8,14,8,0,0,5,5,5,0,43
SSC13407,14,27,7,8,3,8,3,8,0,87
SSC13408,210,500,227,154,263,173,170,209,39,1949
SSC13409,525,870,654,436,776,542,388,430,98,4713
SSC13410,260,412,494,412,521,380,456,385,84,3402
SSC13411,3,0,0,0,0,0,0,0,0,7
SSC13412,945,2009,267,338,580,395,49,135,83,4813
SSC13413,179,290,39,48,95,78,12,18,25,792
SSC13414,18,17,19,11,16,14,12,9,0,119
SSC13415,19,3,7,7,5,3,19,16,5,82
SSC13416,27,3,0,3,7,3,4,7,0,47
SSC13417,0,0,5,0,4,0,0,0,0,12
SSC13418,0,0,0,0,0,0,0,0,0,0
SSC13419,3,5,11,6,7,3,4,3,4,46
SSC13420,177,104,173,62,133,90,108,107,30,988
SSC13421,18,0,0,0,0,0,0,0,0,18
SSC13422,26,7,19,0,8,6,5,14,3,85
SSC13423,3,6,0,0,0,0,0,3,0,8
SSC13424,13,3,8,3,11,3,13,3,0,52
SSC13425,17,14,12,7,7,11,7,3,0,77
SSC13426,0,0,0,0,0,0,0,0,0,3
SSC13427,43,26,10,6,8,7,4,4,0,113
SSC13428,25,21,11,6,6,6,5,17,3,110
SSC13429,686,980,528,386,695,417,208,237,64,4193
SSC13430,11,10,9,3,12,3,6,3,0,50
SSC13431,38,4,3,3,11,0,8,18,0,94
SSC13432,3,3,9,3,3,0,0,3,0,24
SSC13433,3,3,0,3,0,0,0,0,0,13
SSC13434,90,118,67,48,103,37,27,27,14,522
SSC13435,1271,1968,347,306,580,331,47,114,94,5059
SSC13436,3,0,4,3,3,0,3,9,0,27
SSC13437,4,0,0,0,0,0,0,0,0,10
SSC13438,14,3,3,0,4,3,7,13,0,49
SSC13439,12,0,0,0,0,0,0,0,0,11
SSC13440,41,43,28,38,38,17,21,15,0,238
SSC13441,16,10,4,7,4,3,3,3,3,60
SSC13442,3,0,4,0,0,0,0,0,0,12
SSC13443,230,372,432,304,512,250,308,260,42,2726
SSC13444,287,686,90,128,174,108,13,52,19,1565
SSC13445,17,3,3,3,4,0,3,5,0,44
SSC13446,12,13,11,7,21,17,14,4,3,103
SSC13447,508,769,237,206,367,238,61,104,29,2507
SSC13448,69,136,128,98,93,53,44,56,9,692
SSC13449,362,477,880,554,577,558,608,662,80,4767
SSC13450,10,8,12,3,3,8,3,7,0,53
SSC13451,7,0,0,0,0,0,0,0,0,10
SSC13452,19,5,15,5,8,6,10,9,0,83
SSC13453,359,706,454,276,521,283,191,234,63,3095
SSC13454,1859,3957,1519,1095,2058,1223,465,742,245,13169
SSC13455,26,14,17,10,15,7,7,11,0,103
SSC13456,0,0,7,3,3,0,0,0,3,17
SSC13457,51,46,53,37,41,25,34,37,6,331
SSC13458,19,22,30,14,24,11,9,19,3,146
SSC13459,26,18,14,12,21,5,15,21,3,129
SSC13460,3,10,10,0,4,3,0,0,0,29
SSC13461,44,70,138,111,94,68,128,149,16,812
SSC13462,49,106,60,42,51,34,22,50,5,420
SSC13463,185,262,270,216,214,212,91,179,33,1663
SSC13464,10,0,3,3,3,0,0,0,0,23
SSC13465,26,4,4,0,3,0,0,8,0,47
