SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC60092,13,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,14,10,26
SSC60093,393,356,751,13,9,20,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,29,35,64,0,0,0,0,0,0,0,0,0,35,33,71,0,0,0,0,0,0,42,43,85,44,45,85,482,445,929
SSC60094,389,406,796,19,28,45,4,9,12,8,9,16,4,6,9,3,0,3,0,0,0,23,28,50,0,0,0,0,0,0,0,0,0,44,47,88,0,3,3,0,0,3,63,74,135,25,31,57,478,508,983
SSC60095,30,32,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,35,39,66
SSC60096,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC60097,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC60098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60099,452,434,883,17,20,33,0,0,3,5,7,13,3,3,7,0,0,0,4,3,5,33,39,70,0,0,4,0,0,0,0,0,0,48,57,99,0,0,3,0,0,4,64,77,145,39,36,74,552,550,1104
SSC60100,109,95,197,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,10,6,23,0,0,0,0,0,0,14,13,29,15,19,36,139,123,259
SSC60101,213,229,445,8,12,19,3,0,5,3,0,4,0,0,0,0,0,0,0,0,0,19,27,41,0,0,0,0,0,0,0,0,0,23,29,57,0,0,0,0,0,0,32,39,77,21,11,37,267,283,552
SSC60102,72,66,134,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,4,8,10,0,0,0,0,0,0,0,0,0,5,6,9,0,0,0,0,0,0,8,10,17,4,3,11,79,79,159
SSC60103,20,24,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,24,27,51
SSC60104,52,58,110,0,3,8,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,8,4,15,3,4,6,65,62,133
SSC60105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60107,9,10,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,12,13,21
SSC60108,12,13,26,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,4,4,9,0,0,0,14,19,34
SSC60109,33,28,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,36,36,70
SSC60110,753,784,1535,8,12,16,0,0,3,5,4,5,0,0,3,0,0,3,7,3,9,78,86,163,0,0,0,0,0,0,0,0,0,92,95,186,19,24,39,3,0,4,115,130,241,77,109,193,947,1024,1968
SSC60111,51,44,90,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,9,5,11,3,3,5,58,51,113
SSC60112,85,76,158,4,4,7,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,6,9,13,0,0,0,0,0,0,0,0,0,5,5,15,0,0,0,0,0,0,13,11,28,8,11,15,105,98,202
SSC60113,2859,3174,6034,74,104,177,6,10,13,7,11,23,14,22,34,0,3,3,8,3,14,320,333,654,0,0,3,0,0,0,0,0,0,351,383,739,9,17,27,6,5,8,446,506,955,323,330,650,3623,4013,7640
SSC60114,96,88,180,0,3,3,0,0,0,4,0,4,0,0,0,0,0,0,3,3,8,4,10,17,0,0,0,0,0,0,0,0,0,10,9,23,0,0,0,0,0,0,10,16,27,12,8,20,116,107,227
SSC60115,436,529,971,11,11,21,0,0,0,0,0,0,7,4,16,0,0,0,0,0,0,36,45,78,0,0,0,0,0,0,0,0,0,42,48,96,0,0,4,0,0,0,56,58,122,72,81,152,573,670,1244
SSC60116,128,100,226,7,3,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,10,7,12,11,3,10,145,108,253
SSC60117,20,17,35,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,20,22,45
SSC60118,246,257,506,5,0,3,6,3,6,0,3,3,0,0,0,0,0,0,0,3,3,8,19,25,0,0,3,0,0,0,0,0,0,14,26,41,0,0,0,0,0,0,19,24,48,19,12,31,285,293,580
SSC60119,14,17,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,3,0,4,21,21,39
SSC60120,140,115,258,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,0,0,0,10,5,13,0,0,0,0,0,0,10,11,19,14,7,21,158,131,297
SSC60121,119,112,231,3,8,11,0,5,7,0,0,0,0,0,0,3,3,8,0,0,0,14,15,26,0,3,3,0,0,0,0,0,0,18,22,46,3,3,6,3,0,3,31,33,60,28,28,56,174,175,350
SSC60122,272,253,526,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,55,0,0,0,0,0,0,0,0,0,31,24,58,0,3,4,0,0,0,35,24,60,17,21,41,329,300,627
SSC60123,54,47,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,6,3,11,6,9,12,67,64,123
SSC60124,108,105,211,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,13,3,0,0,0,0,3,0,0,0,8,10,20,0,0,0,0,0,0,21,14,29,5,10,13,130,125,258
SSC60125,15,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,15,24,40
SSC60126,200,205,406,6,7,12,0,0,0,0,3,4,3,0,3,0,0,0,0,0,0,22,27,46,0,0,0,0,0,0,0,0,0,28,24,51,0,0,0,0,0,0,33,37,70,22,21,44,259,264,521
SSC60127,69,67,138,9,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,9,3,11,0,0,0,0,0,0,18,12,24,11,9,17,97,79,181
SSC60128,29,26,53,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,3,30,32,63
SSC60129,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7
SSC60130,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7
SSC60131,121,128,244,11,5,11,0,3,3,0,0,0,3,3,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,6,7,14,0,0,0,0,0,0,18,14,25,6,16,18,137,151,293
SSC60132,9,9,22,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,12,4,22,5,9,15,0,0,0,17,15,33,3,5,9,37,30,66
SSC60133,178,182,360,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,13,14,22,0,0,3,0,0,0,0,0,0,12,24,36,0,0,0,0,0,0,21,24,45,22,17,39,217,226,447
SSC60134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60135,31,32,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,3,6,37,33,67
SSC60136,34,29,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,3,7,40,32,75
SSC60137,213,217,433,0,5,7,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,21,17,43,0,0,0,0,0,0,0,0,0,23,23,51,0,0,0,0,0,0,26,30,51,19,16,35,263,254,517
SSC60138,451,405,855,21,28,46,0,0,0,4,0,3,4,3,9,0,3,3,0,3,6,37,39,75,0,3,3,0,0,0,0,0,0,49,53,100,0,0,3,0,0,0,74,78,157,46,42,93,570,525,1101
SSC60139,25,23,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,0,0,0,30,24,53
SSC60140,55,46,97,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,3,3,13,9,5,14,62,54,118
SSC60141,303,288,592,35,29,68,3,3,3,3,4,6,0,3,4,3,0,3,0,3,4,13,12,18,0,0,0,0,0,0,3,3,4,26,26,53,0,0,0,0,0,0,62,53,116,19,32,50,381,378,758
SSC60142,602,608,1210,31,35,68,11,11,17,0,0,0,4,6,13,0,0,0,8,12,18,30,28,57,0,0,0,0,0,0,0,0,0,48,59,112,7,3,9,0,3,3,92,105,193,68,70,142,762,779,1548
SSC60143,24,20,46,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,7,6,9,3,4,8,35,28,63
SSC60144,45,38,89,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,16,14,29,61,54,121
SSC60145,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,7
SSC60146,85,85,172,11,8,15,3,4,6,0,0,0,3,3,7,4,3,4,3,0,5,5,3,11,0,0,0,0,0,0,0,0,0,17,14,28,0,0,0,0,0,0,27,23,46,9,8,19,120,112,231
SSC60147,1011,1161,2166,90,121,217,12,17,25,7,5,21,9,16,28,0,0,0,5,0,8,40,54,96,0,0,0,0,0,3,0,0,0,82,100,178,5,7,9,3,3,4,183,226,410,118,122,236,1311,1508,2814
SSC60148,22,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,5,3,0,5,30,18,49
SSC60149,74,61,142,3,4,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,6,9,8,17,24,92,80,173
SSC60150,9,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,11,23
SSC60151,262,213,476,0,6,6,3,0,7,4,0,4,0,3,3,0,0,0,0,0,3,34,38,73,0,5,8,0,0,0,0,0,0,39,46,91,3,5,12,0,0,0,46,59,110,30,30,62,341,307,651
SSC60152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60153,136,133,270,4,0,3,0,0,0,3,4,9,3,3,10,0,0,3,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,11,13,25,0,0,0,0,0,0,18,17,34,16,11,26,170,158,328
SSC60154,183,177,359,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,13,13,23,0,0,0,0,0,0,0,0,0,12,16,33,0,0,0,0,0,0,13,16,34,26,22,45,220,213,436
SSC60155,4869,5668,10539,263,369,635,35,22,53,40,28,71,35,43,79,4,7,12,19,19,36,436,483,914,0,7,9,0,0,4,0,0,0,570,613,1180,32,39,68,17,12,24,883,1027,1906,556,635,1195,6308,7327,13638
SSC60156,225,216,439,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,17,14,35,0,0,0,0,0,0,0,0,0,22,23,40,0,0,0,0,0,0,22,25,42,27,17,40,273,253,525
SSC60157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SSC60158,38,38,78,3,3,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,6,4,8,3,0,3,48,35,85
SSC60159,976,979,1956,59,62,120,0,7,3,8,5,20,6,0,10,0,0,3,4,0,5,51,59,114,0,0,0,0,0,0,0,0,0,78,77,155,0,3,3,0,4,3,135,144,274,110,93,204,1224,1213,2436
SSC60160,48,50,103,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,4,8,0,0,0,0,0,0,6,5,8,9,9,16,62,67,126
SSC60161,246,264,513,18,14,30,0,0,0,7,8,9,5,3,10,0,0,0,0,0,0,15,15,28,0,0,0,0,0,0,0,0,0,22,23,50,0,0,0,0,0,0,41,36,82,24,29,50,310,330,638
SSC60162,15,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,14,15,30
SSC60163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60164,338,308,643,20,31,53,0,3,5,5,3,4,8,9,21,4,3,7,0,3,7,14,15,22,0,0,0,0,0,3,0,0,0,38,32,72,7,13,21,0,0,0,65,75,148,33,27,60,440,410,850
SSC60165,95,112,208,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,9,7,0,0,0,0,0,0,0,0,0,3,10,16,0,0,0,0,0,0,6,13,16,6,3,7,108,128,234
SSC60166,28,32,64,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,10,3,13,0,0,0,0,0,0,10,3,13,3,3,4,43,41,80
SSC60167,328,286,615,0,4,12,4,0,0,0,0,0,0,3,4,0,0,0,3,3,5,22,16,39,0,0,0,0,0,0,0,0,0,29,21,49,0,0,0,0,0,0,28,30,62,30,18,48,387,334,727
SSC60168,105,97,207,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,11,7,13,0,0,0,0,0,0,10,9,17,4,3,4,118,109,229
SSC60169,120,111,240,15,7,22,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,10,9,18,0,0,0,4,0,3,32,15,46,14,12,22,169,143,313
SSC60170,40,40,77,5,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,10,3,14,3,13,15,54,54,107
SSC60171,477,478,956,10,8,20,5,10,15,11,19,25,3,8,11,0,0,3,3,7,6,137,120,258,4,3,4,3,0,7,0,0,0,165,165,336,64,79,148,0,0,0,242,260,506,55,50,104,776,790,1563
SSC60172,99,87,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,0,0,0,4,3,11,0,0,0,0,0,0,8,3,11,10,8,23,119,92,213
SSC60173,164,146,311,3,3,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,5,5,6,13,18,20,28,46,195,184,380
SSC60174,80,77,156,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,8,7,4,3,7,84,84,171
SSC60175,1433,1610,3045,43,69,113,13,16,29,4,4,15,5,5,16,7,12,19,0,0,0,157,183,335,0,0,0,0,0,0,0,0,0,189,223,410,4,6,15,7,6,10,242,303,543,208,204,413,1890,2115,4007
SSC60176,744,800,1550,43,39,84,5,7,19,10,11,27,12,11,21,0,0,3,8,7,13,81,85,167,0,0,0,0,0,0,0,0,0,119,127,242,22,27,54,0,0,0,184,197,380,98,97,197,1025,1095,2127
SSC60177,42,48,89,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,3,4,50,55,103
SSC60178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60179,26,20,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,26,49
SSC60180,50,39,91,12,5,21,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,14,11,24,7,12,21,75,61,140
SSC60181,13,6,21,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,3,0,5,19,11,28
SSC60182,40,48,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,7,9,17,0,0,0,0,0,0,7,9,17,3,0,3,47,57,102
SSC60183,76,62,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,4,0,0,0,0,0,0,0,0,0,5,7,9,0,0,0,0,0,0,7,7,13,0,3,3,82,67,149
SSC60184,135,161,294,7,6,13,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,12,23,33,0,0,0,0,0,0,0,0,0,19,19,40,0,0,0,0,0,0,18,25,47,8,3,13,167,187,355
SSC60185,135,115,251,3,0,5,0,0,0,0,0,0,9,3,7,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,14,7,17,0,0,0,0,0,0,15,9,25,8,10,17,155,133,290
SSC60186,98,102,202,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,9,0,0,0,0,0,0,0,0,0,12,9,18,0,0,0,0,0,0,17,13,24,7,11,16,123,122,239
SSC60187,153,130,282,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,11,19,0,0,0,0,0,0,0,0,0,12,11,28,0,0,0,0,0,0,19,11,26,17,16,32,188,155,341
SSC60188,21,27,48,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,9,5,15,0,0,0,0,0,0,9,5,15,0,5,7,30,38,68
SSC60189,69,70,143,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,14,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,10,15,20,7,4,16,87,88,176
SSC60190,33,21,61,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,6,3,4,3,40,28,72
SSC60191,17,13,34,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,3,3,0,0,0,0,0,0,3,3,13,0,0,0,0,3,3,3,5,15,0,0,0,25,22,49
SSC60192,82,85,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,8,5,10,10,8,16,102,95,199
SSC60193,530,544,1071,6,7,14,6,3,7,4,7,5,10,12,18,0,3,3,0,4,7,37,34,70,0,0,0,3,0,5,0,0,0,56,62,123,0,0,0,0,0,3,66,73,139,66,62,130,657,683,1343
SSC60194,251,270,524,3,5,13,4,4,8,0,3,3,3,3,10,0,0,0,0,0,0,19,21,37,0,0,5,0,0,0,0,0,0,26,32,59,0,0,4,0,0,0,27,36,67,11,27,38,291,336,624
SSC60195,72,62,133,0,4,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,4,9,8,0,0,0,0,0,0,5,12,16,0,0,3,81,75,156
SSC60196,37,37,73,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,8,8,18,0,0,3,0,0,0,9,11,21,6,8,12,51,48,105
SSC60197,32,33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,35,31,71
SSC60198,285,308,593,10,12,27,4,0,7,0,0,3,0,3,4,0,0,0,4,4,5,19,12,34,0,0,0,0,0,0,0,0,0,34,22,53,3,3,5,0,0,0,42,38,77,24,23,41,352,366,720
SSC60199,162,144,309,5,6,9,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,13,22,0,0,0,0,0,0,0,0,0,19,16,32,0,0,0,0,0,0,20,21,41,27,29,56,206,194,403
SSC60200,17,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,3,20,15,38
SSC60201,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,4
SSC60202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60203,110,95,208,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,3,3,0,4,12,0,0,0,0,0,0,0,0,0,5,12,19,0,0,0,0,0,0,7,12,24,5,3,10,129,113,236
SSC60204,30,28,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,3,0,9,33,37,73
SSC60205,40,34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,3,8,7,39,44,80
SSC60206,394,377,775,9,10,16,0,0,0,0,4,3,3,0,3,0,0,0,0,3,6,20,29,46,0,0,0,0,0,0,0,0,0,24,33,59,0,7,7,0,0,0,35,50,84,43,44,85,473,470,942
SSC60207,183,210,395,8,5,13,0,0,0,0,3,4,0,3,4,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,8,10,19,0,0,0,0,0,0,17,18,38,23,25,50,225,250,479
SSC60208,0,0,3,3,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9,0,0,3,3,4,8
