SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC60479,97,95,189,19,18,33,0,0,4,0,3,3,0,3,9,0,0,0,0,4,6,16,10,30,0,0,0,0,0,0,0,0,0,22,21,50,0,0,0,0,0,0,38,43,82,11,11,16,147,143,291
SSC60480,99,90,187,3,7,9,3,5,10,3,3,6,3,0,7,0,0,0,0,0,0,29,25,54,0,0,0,0,0,0,0,0,0,39,34,74,0,3,3,0,0,0,42,49,91,14,9,26,152,149,301
SSC60481,4,8,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,5,4,5,0,0,0,8,7,20
SSC60482,28,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,3,9,0,0,0,0,0,0,0,0,0,9,7,11,0,0,0,0,0,0,9,7,11,0,4,5,37,27,64
SSC60483,45,40,90,0,0,3,0,3,5,3,3,5,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,8,10,17,0,0,0,0,0,0,14,9,21,3,3,7,63,54,117
SSC60484,66,58,117,4,4,7,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,8,6,13,0,4,4,0,0,0,12,18,26,3,0,8,80,75,149
SSC60485,631,693,1321,98,134,237,4,4,8,16,6,22,7,12,17,0,10,10,8,3,11,225,240,462,0,0,0,0,0,0,0,0,0,259,270,529,34,32,69,0,0,0,393,445,840,34,58,86,1054,1186,2247
SSC60486,32,35,69,5,4,9,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,14,14,26,0,0,0,0,0,0,0,0,0,12,22,36,0,0,0,0,0,0,22,22,40,8,3,13,59,63,123
SSC60487,191,200,389,21,35,63,7,8,14,5,4,8,4,3,13,0,4,4,5,3,10,107,109,213,0,0,0,0,0,0,0,0,0,130,136,265,12,11,28,5,5,9,173,188,363,23,23,42,384,412,798
SSC60488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60489,38,29,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,6,12,3,0,3,43,39,81
SSC60490,32,24,56,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,19,0,0,0,0,0,0,0,0,0,10,11,19,0,0,0,0,0,0,16,6,22,4,3,5,46,36,89
SSC60491,16,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,18,17,32
SSC60492,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC60493,34,41,78,6,9,13,3,3,3,8,4,7,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,21,0,0,0,0,0,3,19,21,39,3,3,12,64,67,131
SSC60494,19,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,4,4,4,24,9,33
SSC60495,68,64,136,3,7,10,0,0,0,3,0,3,0,3,5,5,0,3,3,3,5,16,20,32,0,0,0,0,0,0,0,0,0,25,27,57,0,0,0,0,0,0,36,30,67,4,0,7,107,94,206
SSC60496,1070,1111,2184,195,215,415,20,36,54,23,22,44,32,40,68,0,3,3,20,32,55,238,285,528,3,5,8,0,0,0,0,0,0,336,425,758,6,17,23,12,4,20,549,664,1215,134,117,253,1760,1893,3654
SSC60497,133,146,276,11,15,23,0,3,6,3,5,9,5,3,12,0,0,0,0,0,0,21,34,59,0,0,0,0,0,0,0,0,0,36,49,87,0,0,3,0,0,0,44,66,112,8,3,12,183,215,393
SSC60498,811,867,1680,78,89,168,9,11,20,6,7,14,20,17,35,0,0,3,15,17,30,296,304,600,3,0,3,0,0,3,0,0,0,347,362,707,9,8,14,8,9,15,443,460,910,96,111,208,1358,1441,2791
SSC60499,38,35,73,10,11,19,3,5,8,0,0,3,3,3,7,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,15,16,25,6,3,6,0,0,0,26,28,59,3,7,7,72,63,135
SSC60500,33,27,62,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,3,3,3,3,0,3,0,0,0,0,0,0,0,0,0,11,4,14,0,0,0,0,0,0,11,4,14,9,6,11,50,37,87
SSC60501,38,26,66,0,4,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,4,3,0,0,0,4,11,17,3,3,9,49,42,91
SSC60502,142,128,264,18,12,32,0,3,3,0,0,0,0,3,6,0,3,8,0,4,4,12,20,27,0,0,3,0,0,0,0,0,0,23,29,54,3,4,5,0,3,3,40,49,95,29,21,44,212,194,403
SSC60503,33,31,67,0,0,0,3,3,3,0,0,0,0,3,3,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,0,0,0,0,0,0,8,4,16,3,3,3,47,42,86
SSC60504,20,12,33,3,0,3,3,7,11,0,0,3,0,0,0,0,0,3,4,0,6,11,9,20,0,0,0,0,0,3,0,0,0,21,20,41,3,3,6,0,0,0,26,22,55,3,0,7,51,42,90
SSC60505,26,17,44,0,0,0,0,0,0,3,4,4,0,3,3,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,6,7,17,0,0,3,0,0,0,8,12,21,10,14,17,40,43,84
SSC60506,202,176,372,34,25,64,0,4,5,0,0,3,0,3,3,0,0,0,0,0,0,57,57,122,0,0,3,0,0,0,0,0,0,64,68,134,0,0,0,0,0,0,96,93,192,17,6,21,312,275,590
SSC60507,12,14,30,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,0,0,0,0,0,0,5,6,12,0,0,0,0,0,0,5,10,13,3,0,0,20,22,48
SSC60508,87,80,167,9,7,15,0,0,3,0,0,0,3,3,3,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,11,9,17,7,9,16,0,0,0,24,25,45,21,17,33,129,119,249
SSC60509,114,112,231,16,16,32,4,5,14,7,3,5,11,17,31,0,5,10,0,3,6,21,13,33,0,0,3,0,0,0,0,0,0,51,54,102,0,0,3,0,4,4,62,76,143,15,15,27,195,206,399
SSC60510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60511,543,540,1087,109,105,211,20,16,35,10,4,20,21,17,42,3,8,14,11,11,21,150,173,323,0,3,4,0,0,3,0,0,0,220,241,459,12,13,20,0,0,3,343,353,698,78,67,148,963,969,1932
SSC60512,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,7,7,7,0,0,0,12,12,20
SSC60513,33,18,51,3,7,9,3,3,3,0,0,0,3,0,3,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,0,0,10,8,18,0,0,3,0,0,0,14,16,30,7,0,12,53,38,91
SSC60514,22,16,33,3,3,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,6,3,10,3,0,7,26,19,46
SSC60515,20,24,46,3,7,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,5,7,14,0,0,0,0,0,0,5,12,16,5,4,9,32,40,71
SSC60516,67,49,114,3,0,4,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,6,10,10,0,0,0,0,0,0,5,6,13,3,9,13,85,65,145
SSC60517,285,240,521,30,35,64,16,15,34,6,11,19,13,13,30,3,0,0,5,3,9,105,89,197,3,6,8,0,0,3,0,0,0,154,138,299,4,3,3,4,3,3,191,182,373,54,49,107,527,469,1003
SSC60518,11,8,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,9,9,15,3,3,3,22,14,43
SSC60519,388,439,830,50,43,92,3,0,3,13,3,19,10,7,16,0,0,0,8,4,11,240,272,519,0,0,0,0,0,4,0,0,0,272,294,561,16,16,33,5,0,5,345,350,700,45,50,103,784,842,1625
SSC60520,1351,1542,2896,127,144,267,16,16,35,14,22,42,16,34,44,6,6,14,7,16,27,497,612,1116,6,3,5,7,0,3,0,0,0,576,712,1287,29,27,53,6,6,12,732,889,1621,119,149,266,2203,2586,4786
SSC60521,118,115,233,8,10,21,0,0,0,3,0,3,0,0,3,0,0,0,0,0,4,62,64,123,0,0,0,0,0,0,0,0,0,70,68,138,0,8,8,0,0,0,77,83,163,18,14,37,210,217,428
SSC60522,37,22,66,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,4,4,0,0,0,0,0,0,4,9,14,0,0,0,0,0,3,5,19,25,5,4,8,54,45,98
SSC60523,5,4,7,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,7,4,19,0,0,0,16,12,23
SSC60524,37,29,63,0,0,5,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,9,4,16,0,0,0,0,0,0,0,0,0,10,7,21,0,0,0,0,0,0,11,13,25,7,3,10,57,48,100
SSC60525,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,0,0,0,4,7,14,0,0,0,0,0,0,8,11,20,0,0,0,15,14,24
SSC60526,539,478,1018,85,101,189,28,12,42,13,10,28,24,30,63,6,6,18,17,15,32,44,60,106,3,6,8,0,0,0,0,0,0,146,154,291,9,8,17,4,7,18,248,276,521,78,69,154,869,824,1689
SSC60527,155,133,288,3,6,8,0,3,7,4,4,11,3,0,3,3,0,3,3,0,3,34,23,55,0,0,0,0,0,0,0,0,0,44,36,81,3,3,3,3,0,3,53,45,101,6,9,13,218,187,402
SSC60528,306,313,621,39,36,71,0,0,7,5,9,13,4,8,12,7,4,10,3,4,11,42,56,101,0,0,0,0,0,0,0,0,0,74,82,147,5,3,4,7,0,10,117,121,236,49,46,97,473,478,954
SSC60529,18,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,3,7,9,0,9,32,16,47
SSC60530,11,8,21,3,0,7,0,0,0,0,3,3,5,0,3,0,0,0,0,0,3,0,3,7,0,0,0,0,0,0,0,0,0,8,15,21,0,0,0,0,0,0,12,11,26,0,0,0,23,25,43
SSC60531,297,305,602,100,93,196,9,9,21,7,6,20,11,21,34,0,3,3,11,13,21,73,83,153,0,0,0,3,0,7,0,0,0,120,143,257,3,0,4,4,3,5,225,241,462,32,52,86,556,592,1153
SSC60532,18,9,30,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,7,3,13,0,3,8,22,20,48
SSC60533,992,1092,2086,99,109,205,13,10,23,14,10,29,11,13,21,3,0,3,13,14,26,262,296,557,0,0,0,0,0,0,0,0,0,317,350,665,7,12,16,9,7,13,427,470,899,177,202,379,1598,1766,3366
SSC60534,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,6,3,8
SSC60535,45,36,85,4,6,14,0,3,4,0,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,0,0,0,0,0,0,12,16,32,3,0,3,59,58,119
SSC60536,27,21,53,8,6,13,0,0,0,0,0,0,5,0,3,0,0,0,4,0,4,0,5,3,0,0,0,0,0,0,0,0,0,10,6,16,0,0,3,0,0,0,14,12,27,3,0,6,48,37,90
SSC60537,66,46,112,6,3,10,3,7,9,4,3,4,3,5,11,3,3,8,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,18,17,35,0,0,0,0,0,0,29,23,50,5,7,17,103,79,180
SSC60538,9,6,19,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,3,8,0,0,0,14,13,25
SSC60539,226,228,451,9,7,21,4,3,15,3,9,11,4,6,13,3,3,6,0,0,0,47,52,94,0,0,0,0,0,0,0,0,0,63,69,134,0,3,3,0,0,0,80,81,156,21,16,35,325,322,643
SSC60540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60541,7,3,10,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,3,4,3,0,0,0,7,9,18
SSC60542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,3,9,0,0,0,8,3,7
SSC60543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,6,3,7
SSC60544,29,24,49,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,0,0,0,7,4,12,0,0,0,36,32,70
SSC60545,103,117,220,7,9,11,3,3,3,0,0,0,5,3,8,0,0,0,0,0,0,18,22,34,0,0,0,0,0,0,0,0,0,22,24,49,3,0,0,0,0,0,33,33,64,15,11,23,145,163,312
SSC60546,448,484,935,32,35,73,5,6,9,16,11,25,22,17,33,0,0,0,0,3,4,96,110,204,3,3,3,0,0,0,0,0,0,141,142,287,5,9,17,8,6,12,190,195,386,45,43,91,679,732,1407
SSC60547,60,54,113,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,4,0,8,11,13,22,0,0,0,0,0,0,0,0,0,18,15,32,0,0,0,0,0,0,18,15,32,9,4,10,85,72,157
SSC60548,198,196,391,16,16,32,0,0,0,3,4,4,5,4,4,0,0,0,3,0,3,43,49,90,0,0,0,0,0,0,0,0,0,52,57,109,0,0,0,0,0,0,63,75,138,20,23,36,285,288,573
SSC60549,109,106,215,15,13,27,0,5,9,7,5,12,14,8,23,0,3,3,6,3,11,4,5,12,0,0,0,0,0,0,0,0,0,24,31,61,0,0,0,0,0,0,41,44,90,8,3,14,166,160,322
SSC60550,66,79,147,0,4,4,0,5,7,0,0,0,3,4,3,0,0,0,0,0,0,48,44,94,0,0,0,0,0,0,0,0,0,49,56,105,0,0,8,0,0,0,56,58,111,9,9,20,127,151,284
SSC60551,651,694,1342,57,74,127,3,3,12,4,3,4,7,4,10,3,0,3,10,8,15,202,227,430,0,0,0,0,0,3,0,0,0,229,246,475,3,8,8,3,0,3,287,328,613,581,158,735,1518,1170,2688
SSC60552,1689,1800,3491,166,179,350,51,41,88,49,54,99,36,39,80,11,14,24,38,40,79,636,720,1355,7,3,9,3,0,3,0,0,0,826,907,1731,59,67,126,17,16,38,1070,1175,2241,176,181,353,2931,3158,6090
SSC60553,36,33,71,3,3,10,0,3,4,0,0,0,0,0,3,0,0,0,0,0,3,11,10,18,0,0,0,0,0,0,0,0,0,10,15,28,0,3,3,0,0,0,19,23,42,0,0,0,57,53,111
SSC60554,257,305,556,36,39,77,0,3,4,3,3,5,3,3,3,0,0,0,0,0,0,81,112,192,0,0,3,0,0,0,0,0,0,87,123,210,0,8,8,0,0,4,129,171,298,55,77,130,434,549,984
SSC60555,75,68,148,10,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,30,0,0,0,0,0,0,0,0,0,22,13,35,0,3,3,0,0,0,30,28,51,3,3,7,109,97,206
SSC60556,66,57,118,3,0,3,0,0,0,0,0,0,3,3,6,0,0,0,3,3,3,19,21,37,0,0,0,0,0,0,0,0,0,25,28,50,0,0,0,0,0,0,32,24,54,8,8,14,111,88,193
SSC60557,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12
SSC60558,16,11,20,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,7,4,10,0,0,0,3,0,3,8,10,19,5,5,12,28,21,54
SSC60559,861,927,1785,142,161,295,10,7,19,14,9,14,21,20,35,3,0,3,3,5,9,276,367,644,0,3,3,0,0,0,0,0,0,327,406,739,9,15,29,11,7,15,494,585,1081,119,114,229,1472,1628,3098
SSC60560,31,35,59,0,4,5,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,3,8,4,0,0,0,0,0,0,0,0,0,4,6,16,0,0,0,0,0,0,10,14,17,3,0,4,40,45,83
SSC60561,470,514,987,48,35,84,10,6,15,8,10,20,4,3,8,7,3,7,3,7,10,173,190,362,0,0,3,0,0,0,0,0,0,205,223,426,18,16,31,4,0,6,267,273,545,41,45,79,771,832,1607
SSC60562,320,324,640,33,29,59,9,10,17,5,9,20,11,9,13,6,4,9,0,3,3,105,109,217,0,0,3,3,3,3,0,0,0,135,147,285,14,18,28,0,0,0,183,190,377,21,21,43,525,536,1059
SSC60563,181,159,336,30,35,69,8,11,15,7,4,14,17,20,37,6,3,14,15,13,27,24,23,51,0,0,0,0,0,0,0,0,0,77,73,149,0,6,12,4,4,10,120,113,232,42,38,85,346,307,653
SSC60564,24,23,52,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,8,10,21,3,3,3,42,34,72
SSC60565,685,773,1461,23,30,56,14,9,20,8,12,18,17,16,32,4,4,7,7,8,18,298,365,662,0,0,0,0,0,0,0,0,0,338,413,752,17,18,32,5,9,11,385,470,857,115,155,268,1186,1400,2585
SSC60566,47,46,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,0,0,0,0,0,0,0,0,0,10,9,22,0,0,0,0,0,0,14,12,20,0,3,5,62,59,117
SSC60567,103,104,208,10,7,20,5,4,8,4,3,5,0,7,9,0,3,3,0,5,9,20,18,42,0,3,3,0,0,0,0,0,0,39,43,81,3,0,3,0,0,0,50,52,100,8,15,25,167,170,338
SSC60568,230,255,480,13,9,17,3,7,12,0,9,8,7,6,14,3,0,6,0,0,0,70,71,145,0,0,0,0,0,0,0,0,0,84,100,185,10,7,16,0,0,3,107,114,222,9,20,29,347,381,727
SSC60569,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,4,3,5,0,0,0,4,3,5
SSC60570,125,129,254,17,17,32,3,5,11,8,7,11,7,7,17,0,4,3,4,0,9,8,9,19,0,0,0,0,0,0,0,0,0,33,29,61,0,0,0,0,0,3,43,46,94,20,19,35,189,196,385
SSC60571,10,10,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,3,6,8,12,17,17,37
SSC60572,38,35,73,3,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,0,0,0,0,0,0,0,0,5,9,18,0,0,0,0,0,0,8,13,28,8,4,7,55,55,108
SSC60573,67,54,121,0,0,0,0,3,4,0,0,0,3,5,7,0,3,6,0,0,0,4,7,14,0,0,3,0,0,0,0,0,0,15,16,30,0,0,0,0,0,0,14,15,28,9,4,11,89,81,167
SSC60574,17,6,25,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,5,6,9,12,28,14,41
SSC60575,26,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,14,0,0,0,0,0,0,0,0,0,8,7,16,0,0,0,0,0,0,8,7,16,3,8,8,34,32,71
SSC60576,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,0,0,0,0,0,0,0,0,0,7,6,16,0,0,0,0,0,0,11,8,17,0,0,0,14,6,19
SSC60577,41,32,70,15,8,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,3,13,0,0,0,0,0,0,0,0,0,9,4,13,3,0,4,0,0,0,18,15,38,4,0,6,58,51,111
SSC60578,102,119,223,7,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,30,0,0,0,0,0,0,0,0,0,16,21,30,3,0,3,0,0,0,27,29,49,7,9,21,142,158,297
SSC60579,634,602,1232,26,32,60,15,8,19,3,9,11,9,8,19,0,3,9,3,6,9,161,157,322,3,0,3,0,0,0,0,0,0,196,193,390,6,3,4,0,0,5,231,230,456,50,37,82,912,859,1772
SSC60580,2477,2713,5193,410,397,808,114,131,241,145,168,312,85,83,166,25,20,44,59,47,108,1001,1039,2039,17,15,38,14,20,29,0,0,0,1473,1512,2985,809,873,1679,46,62,103,2730,2843,5580,332,373,705,5541,5933,11474
SSC60581,130,108,239,10,11,20,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,17,14,32,0,0,0,0,0,0,0,0,0,22,14,40,0,5,4,0,0,0,34,26,66,18,13,27,179,148,330
SSC60582,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,0,0,0,10,3,8,7,0,13,27,3,31
SSC60583,180,165,342,39,40,72,9,4,7,3,3,4,3,7,14,3,0,5,9,3,8,35,39,79,0,0,0,0,0,0,0,0,0,63,57,119,0,3,3,4,3,7,102,103,201,35,20,51,310,292,602
SSC60584,13,12,19,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,5,9,13,4,0,3,19,22,38
SSC60585,62,55,117,15,13,31,0,3,3,7,6,11,0,0,0,0,0,0,0,0,0,24,35,59,0,0,0,0,0,0,0,0,0,30,38,73,0,0,0,0,0,0,45,55,102,5,3,8,108,114,225
SSC60586,691,753,1446,168,209,384,8,12,18,9,7,23,19,34,49,0,3,7,15,13,31,54,53,106,0,0,0,0,0,0,0,0,0,105,122,231,3,3,11,3,4,10,288,339,629,88,99,182,1065,1191,2256
SSC60587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60588,27,20,42,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,11,5,15,0,0,0,0,0,0,7,8,16,4,0,3,37,25,61
SSC60589,359,338,696,74,63,135,6,6,13,3,3,6,3,6,12,0,0,0,3,3,8,140,124,263,0,0,0,0,0,0,0,0,0,156,146,304,11,9,26,4,3,3,247,218,467,25,24,50,624,587,1210
SSC60590,6,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,5,6,3,3,6,7,18,25
SSC60591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60592,336,418,755,89,106,198,12,14,29,27,27,53,18,17,37,3,3,5,16,14,25,183,236,421,3,0,7,3,3,8,0,0,0,268,319,589,3,8,13,4,5,8,366,437,802,56,70,123,756,924,1683
SSC60593,421,427,844,112,106,217,13,8,22,10,21,37,26,29,58,8,3,12,5,7,11,53,73,127,0,3,3,0,0,0,0,0,0,116,150,267,9,3,12,5,4,8,238,265,502,64,75,141,722,766,1485
SSC60594,471,498,968,44,71,114,4,5,12,7,12,17,8,9,20,8,10,16,10,8,11,188,225,411,0,0,3,0,0,0,0,0,0,225,264,489,5,7,11,26,61,80,299,402,706,100,120,220,869,1026,1900
