SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC60304,4,14,43,36,36,21,11,0,0,172,7,16,22,21,23,18,10,0,0,114,250,434,1102,1050,939,697,142,9,0,4635
SSC60305,0,3,0,11,6,16,0,0,0,30,0,0,6,3,10,0,0,0,0,18,58,55,136,183,241,151,38,4,0,868
SSC60306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,21,3,0,0,46
SSC60307,0,0,0,0,0,0,0,0,0,6,0,0,3,3,8,0,0,0,0,18,13,22,51,83,109,78,16,4,3,384
SSC60308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,12,3,11,0,0,40
SSC60309,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,6,4,5,12,29,4,3,0,75
SSC60310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,0,0,13
SSC60311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC60314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,16,3,0,0,39
SSC60315,0,0,0,0,3,3,0,0,0,8,0,0,0,3,0,0,0,0,0,6,8,7,15,15,38,41,9,0,0,128
SSC60316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,3,3,6,16,10,6,0,0,47
SSC60317,4,6,15,20,10,3,0,0,0,64,7,4,10,17,17,10,3,0,0,73,101,125,339,369,363,307,51,7,0,1667
SSC60318,4,4,12,6,8,10,3,0,0,44,0,0,8,15,6,4,0,0,0,31,62,83,207,256,276,244,47,0,0,1176
SSC60319,3,7,12,15,9,3,0,0,0,47,3,3,6,9,4,5,4,0,0,31,68,162,315,227,283,276,62,12,0,1397
SSC60320,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,4,3,0,7,4,5,16,26,23,15,9,3,0,94
SSC60321,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,6,3,16,19,26,16,4,0,0,87
SSC60322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,5,0,0,0,25
SSC60324,6,8,12,21,14,17,9,0,0,83,7,3,9,8,13,10,4,0,0,58,135,171,293,409,468,321,77,4,0,1862
SSC60325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,22,13,6,17,4,0,0,76
SSC60326,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,11,4,16,41,50,50,10,0,0,192
SSC60327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,15
SSC60328,0,6,14,20,18,22,13,4,0,105,5,3,9,17,18,17,8,3,0,68,133,247,625,726,726,460,113,16,0,3045
SSC60329,0,0,0,0,0,0,0,0,0,6,0,3,0,0,6,3,0,0,0,11,13,11,20,47,40,53,7,0,0,187
SSC60330,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,5,11,6,15,11,5,0,0,53
SSC60331,0,4,0,6,0,0,0,0,0,17,0,0,4,9,0,0,0,0,0,10,12,24,40,73,82,75,18,3,0,322
SSC60332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,14
SSC60334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,8,9,3,0,0,37
SSC60335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,11,17,16,12,0,0,61
SSC60336,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,6,6,6,4,3,0,0,31
SSC60337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,10
SSC60338,0,0,3,0,0,4,0,0,0,4,0,0,0,0,3,6,0,0,0,13,8,8,43,46,60,48,15,4,0,237
SSC60339,3,14,11,21,26,18,12,0,0,102,3,0,8,17,18,3,4,0,3,55,137,214,530,544,584,509,117,13,3,2664
SSC60340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,15,12,8,0,0,46
SSC60343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,13
SSC60344,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,15,13,11,16,21,0,0,0,82
SSC60345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60347,5,7,12,17,8,11,4,0,0,68,3,4,5,11,10,11,3,0,0,56,72,152,240,259,408,321,86,14,0,1557
SSC60348,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,20,19,18,26,39,0,0,0,133
SSC60349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,16,6,0,0,0,35
SSC60350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
SSC60351,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,7,25,18,3,0,0,65
SSC60352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,3,0,0,0,16
SSC60353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC60354,0,0,0,0,3,4,3,0,0,8,0,0,0,0,0,0,0,3,0,4,4,5,20,38,47,68,19,3,0,196
SSC60355,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,3,7,13,17,34,18,8,4,0,109
SSC60356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,5,6,4,3,0,0,25
SSC60357,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,11,13,37,30,20,4,0,0,124
SSC60358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,9
SSC60359,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,8,11,3,25,54,56,47,12,0,0,211
SSC60360,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,4,0,3,3,3,0,0,16
SSC60361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,10,11,4,0,0,41
SSC60362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,7,11,16,0,0,0,43
SSC60363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC60364,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,9,9,15,48,46,35,9,0,0,170
SSC60365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5
SSC60366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60367,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,6,3,3,5,12,13,10,7,0,0,59
SSC60368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,7,7,0,0,30
SSC60369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,7
SSC60370,0,7,9,14,3,13,0,0,0,41,0,4,14,7,10,0,3,0,0,41,49,95,293,212,217,168,37,3,0,1078
SSC60371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,15,25,40,11,0,0,107
SSC60372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,10,17,15,6,3,0,63
SSC60373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,3,0,0,25
SSC60374,0,3,0,6,3,0,0,0,0,13,0,3,0,3,3,3,0,0,0,13,16,25,39,78,97,52,3,0,0,311
SSC60375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,3,12,7,0,0,0,34
SSC60376,0,3,0,3,0,4,0,0,0,10,0,3,3,3,8,0,0,0,0,18,12,21,30,52,65,33,3,0,0,219
SSC60377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9
SSC60378,3,7,21,16,7,12,0,0,0,73,4,7,16,15,9,13,4,0,0,62,112,126,391,421,467,299,54,6,0,1881
SSC60379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,7,9,3,0,0,23
SSC60380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,8,11,20,22,7,4,0,81
SSC60381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,3,11,3,0,0,0,30
SSC60382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,5,16,4,3,3,0,48
SSC60383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,7
SSC60384,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,0,8,20,19,18,0,0,0,64
SSC60385,0,3,3,0,3,3,0,0,0,13,0,4,8,3,3,3,0,0,0,25,36,50,109,79,100,45,11,3,0,431
SSC60386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9
SSC60387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,12,11,31,37,20,13,0,0,141
SSC60388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,4,4,6,0,0,0,32
SSC60389,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,4,3,0,5,11,8,11,3,0,0,43
SSC60390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,7,4,3,0,0,34
SSC60391,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,4,13,13,20,3,0,0,58
SSC60392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,19,11,3,0,0,61
SSC60393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,5,3,0,25
SSC60395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC60396,3,4,4,8,9,3,0,0,0,30,0,3,8,5,4,5,0,0,0,28,49,69,154,158,185,135,21,3,0,769
SSC60397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60398,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,9,0,3,6,20,30,22,13,10,0,99
SSC60399,3,6,11,13,8,4,3,0,0,53,0,0,14,10,7,6,3,0,0,38,70,114,347,283,288,188,43,3,0,1346
SSC60400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,7,9,6,0,0,26
SSC60401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,13,13,0,0,0,41
SSC60402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10
SSC60404,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,8,18,23,36,54,42,11,3,5,206
SSC60405,0,0,0,3,3,0,0,0,0,5,0,0,0,6,0,3,0,0,0,11,23,14,38,78,88,63,6,0,0,317
SSC60406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,15,0,3,0,39
SSC60407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,8,3,3,0,0,49
SSC60408,0,0,5,0,7,3,0,0,0,12,0,0,5,3,5,3,0,0,0,13,21,28,62,56,89,49,11,0,0,311
SSC60409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12,0,0,0,0,19
SSC60410,0,3,6,0,3,4,0,0,0,19,0,0,0,6,4,0,3,0,0,19,35,55,117,78,109,76,14,0,0,490
SSC60411,3,3,7,10,8,9,0,0,0,35,3,4,10,4,9,13,0,0,0,41,64,76,196,182,218,175,38,0,0,958
SSC60412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,7,0,3,0,0,31
SSC60413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,0,0,0,18
SSC60414,0,10,31,29,24,24,0,0,0,118,3,7,14,14,9,14,4,0,0,66,106,203,560,496,505,382,48,3,0,2314
SSC60415,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,4,0,0,0,6,13,9,19,28,50,19,12,0,0,154
SSC60416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC60417,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,6,13,11,22,10,0,0,0,66
SSC60418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60419,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,10,9,15,15,25,31,4,3,0,116
SSC60420,0,3,25,7,13,9,0,0,0,46,3,3,10,6,5,3,3,3,0,41,43,102,328,197,185,126,36,3,0,1011
SSC60421,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,3,17,17,17,28,26,3,0,0,122
SSC60422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,18,25,32,42,14,0,0,156
SSC60424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,4,0,0,0,0,26
SSC60425,0,0,5,5,9,4,3,0,0,25,0,3,7,6,4,7,3,0,0,26,54,90,211,240,284,218,55,4,4,1163
SSC60426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60427,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,11,14,18,35,46,6,3,0,146
SSC60428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,3,0,0,0,28
SSC60429,3,3,9,11,8,7,3,0,0,38,0,0,8,4,7,3,3,0,0,31,62,95,236,270,286,240,59,5,0,1260
SSC60430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60431,0,0,0,0,4,3,0,0,0,8,0,3,3,3,3,0,3,0,0,10,17,16,47,45,75,44,12,0,0,250
SSC60432,5,5,8,6,12,6,0,0,0,42,3,12,22,5,15,5,0,0,0,64,84,210,334,239,259,158,29,0,0,1309
SSC60433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,5,13,10,23,29,4,3,0,84
SSC60434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,10
SSC60435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,0,0,0,27
SSC60436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,10
SSC60437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,12
SSC60438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,13,10,0,3,0,49
SSC60439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,0,0,24
SSC60440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,17
SSC60441,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,9,6,19,34,26,27,10,0,0,137
SSC60442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,8,0,0,24
SSC60443,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,13,22,28,20,3,0,0,84
SSC60444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60445,3,16,18,17,14,13,3,0,0,79,3,11,15,14,24,12,7,3,0,93,105,186,434,352,427,340,71,12,3,1918
SSC60446,0,11,19,20,19,16,0,0,0,86,8,4,15,6,12,10,0,0,0,59,141,268,630,598,622,439,79,11,3,2795
SSC60447,8,15,27,18,17,10,3,0,0,91,11,12,22,18,24,16,3,0,0,116,166,397,568,458,506,388,76,3,7,2562
SSC60448,7,15,18,18,12,14,7,0,0,83,3,5,9,19,10,15,3,0,0,65,141,199,379,538,531,327,89,9,0,2216
SSC60449,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,3,7,17,20,39,40,9,0,0,133
SSC60450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,6,3,0,0,0,19
SSC60451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,18,13,18,3,0,0,69
SSC60452,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,22,12,27,15,3,0,0,90
SSC60453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,3,0,0,35
SSC60454,0,0,4,8,9,6,3,0,0,34,0,6,12,10,4,3,0,0,0,31,61,201,433,207,232,185,32,3,0,1351
SSC60455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,14,11,7,0,0,47
SSC60456,0,0,3,0,0,3,0,0,0,8,0,0,0,3,0,3,0,0,0,4,7,16,24,28,64,36,5,0,0,184
SSC60457,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,17,18,15,3,0,0,61
SSC60458,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,4,4,15,23,34,26,5,0,3,109
SSC60459,3,9,10,14,17,21,8,0,0,75,0,7,11,4,11,6,4,0,0,46,102,126,246,343,370,333,95,10,0,1622
SSC60460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,0,0,20
SSC60461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,4,3,0,0,16
SSC60462,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,9,11,21,34,38,36,10,3,0,156
SSC60463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,16,9,3,4,0,49
SSC60464,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,9,9,14,6,3,0,0,48
SSC60465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,17,31,28,28,9,0,0,125
SSC60466,0,5,13,9,8,3,0,0,0,40,0,0,3,5,0,0,0,0,0,15,31,81,275,174,122,76,19,0,0,793
SSC60467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,6,3,0,0,0,20
SSC60468,0,0,0,0,0,3,0,0,0,8,0,0,0,0,3,3,0,0,0,8,13,22,33,28,65,50,24,3,0,244
SSC60469,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,11,17,24,46,40,5,0,0,147
SSC60470,3,9,28,17,12,13,0,0,0,96,3,6,19,8,8,9,0,0,0,58,116,151,468,453,454,330,49,4,0,2025
SSC60471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,3,5,23,16,3,0,0,59
SSC60472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60473,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,5,3,5,17,16,31,50,11,0,0,139
SSC60474,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,10,6,3,19,44,55,68,27,7,0,227
SSC60475,0,0,0,0,0,4,0,0,0,11,0,0,3,0,0,0,0,0,0,6,16,18,31,44,46,43,5,0,0,203
SSC60476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,8,18,12,0,0,0,51
SSC60477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC60478,0,3,0,0,10,3,0,0,0,17,0,0,0,3,3,0,0,0,0,13,18,22,22,33,77,75,18,3,0,273
SSC60479,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,17,24,21,24,16,4,0,115
SSC60480,0,0,0,3,3,0,3,0,0,14,0,0,0,3,0,0,0,0,0,4,3,3,5,36,46,34,10,0,0,148
SSC60481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC60482,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,3,6,3,0,0,25
SSC60483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,20,8,0,0,38
SSC60484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,3,7,8,11,10,0,0,0,42
SSC60485,0,7,10,11,16,10,6,0,0,51,0,0,3,0,0,0,0,0,0,14,94,77,180,227,298,168,31,3,0,1077
SSC60486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,15,7,10,14,0,0,0,55
SSC60487,0,5,3,0,4,0,0,0,0,13,0,0,5,3,0,0,0,0,0,5,31,32,64,75,93,68,8,0,0,365
SSC60488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC60489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,11,10,3,0,0,41
SSC60490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,12,12,11,11,4,0,0,47
SSC60491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,4,0,0,0,12
SSC60492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC60493,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,14,14,20,7,0,0,72
SSC60494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
SSC60495,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,5,0,17,21,33,17,0,0,0,98
SSC60496,4,8,7,15,15,11,0,0,0,54,3,5,13,10,17,8,0,3,0,57,107,146,268,345,400,308,59,3,0,1633
SSC60497,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,5,9,10,31,31,60,45,20,3,0,208
SSC60498,6,10,18,9,17,16,3,0,0,79,3,3,9,12,16,5,0,0,0,54,71,119,284,300,310,278,52,3,0,1422
SSC60499,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,14,22,14,3,0,0,55
SSC60500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,18
SSC60501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,10,10,3,0,0,34
SSC60502,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,9,17,30,56,36,3,7,0,170
SSC60503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,9,7,14,6,0,0,45
SSC60504,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,4,9,0,0,29
SSC60505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,8,0,0,3,3,0,8,8,0,0,29
SSC60506,0,4,0,0,6,3,0,0,0,10,0,0,0,7,3,0,0,0,0,15,24,28,45,83,84,49,11,0,0,320
SSC60507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,17
SSC60508,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,13,12,19,21,10,0,0,81
SSC60509,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,8,6,7,23,26,39,34,9,0,0,149
