ASGS_Structure,Census_Code_2016,AGSS_Code_2016,Census_Name_2016,Area sqkm
SA1,3113911,30601113911,30601113911,3.892
SA1,3113912,30601113912,30601113912,1.8006
SA1,3113913,30601113913,30601113913,0.3114
SA1,3113914,30601113914,30601113914,0.2676
SA1,3113915,30601113915,30601113915,0.4644
SA1,3113916,30601113916,30601113916,0.1892
SA1,3113917,30601113917,30601113917,0.3784
SA1,3113918,30601113918,30601113918,0.6333
SA1,3113919,30601113919,30601113919,0.2668
SA1,3113920,30601113920,30601113920,0.2809
SA1,3113921,30601113921,30601113921,0.3461
SA1,3113922,30601113922,30601113922,22.5679
SA1,3113923,30601113923,30601113923,0.075
SA1,3113924,30601113924,30601113924,0.2225
SA1,3114001,30601114001,30601114001,0.5906
SA1,3114002,30601114002,30601114002,0.1487
SA1,3114003,30601114003,30601114003,0.2733
SA1,3114004,30601114004,30601114004,9.1425
SA1,3114005,30601114005,30601114005,0.2188
SA1,3114006,30601114006,30601114006,0.3266
SA1,3114007,30601114007,30601114007,1.0591
SA1,3114008,30601114008,30601114008,0.9981
SA1,3114009,30601114009,30601114009,0.7219
SA1,3114010,30601114010,30601114010,1.6386
SA1,3114101,30601114101,30601114101,7.2639
SA1,3114102,30601114102,30601114102,0.7431
SA1,3114103,30601114103,30601114103,0.3462
SA1,3114104,30601114104,30601114104,0.129
SA1,3114105,30601114105,30601114105,0.1126
SA1,3114106,30601114106,30601114106,0.1008
SA1,3114107,30601114107,30601114107,1.4639
SA1,3114108,30601114108,30601114108,0.3304
SA1,3114109,30601114109,30601114109,0.3
SA1,3114110,30601114110,30601114110,0.4425
SA1,3114111,30601114111,30601114111,0.4724
SA1,3114112,30601114112,30601114112,0.3186
SA1,3114113,30601114113,30601114113,0.4191
SA1,3114114,30601114114,30601114114,9.628
SA1,3114115,30601114115,30601114115,1.0222
SA1,3114117,30601114117,30601114117,2.1812
SA1,3114118,30601114118,30601114118,0.4182
SA1,3114119,30601114119,30601114119,0.1585
SA1,3114120,30601114120,30601114120,13.29
SA1,3114122,30601114122,30601114122,0.1838
SA1,3114123,30601114123,30601114123,0.4936
SA1,3114124,30601114124,30601114124,0.1168
SA1,3114125,30601114125,30601114125,1.2771
SA1,3114126,30601114126,30601114126,0.2464
SA1,3114127,30601114127,30601114127,0.452
SA1,3114128,30601114128,30601114128,0.271
SA1,3114129,30601114129,30601114129,0.481
SA1,3114130,30601114130,30601114130,4.6386
SA1,3114131,30601114131,30601114131,0.2496
SA1,3114132,30601114132,30601114132,0.225
SA1,3114133,30601114133,30601114133,0.3345
SA1,3114134,30601114134,30601114134,0.2658
SA1,3114135,30601114135,30601114135,10.6915
SA1,3114136,30601114136,30601114136,0.3208
SA1,3114201,30601114201,30601114201,0.3378
SA1,3114202,30601114202,30601114202,1.3754
SA1,3114205,30601114205,30601114205,0.8868
SA1,3114206,30601114206,30601114206,0.225
SA1,3114207,30601114207,30601114207,0.4292
SA1,3114208,30601114208,30601114208,0.3232
SA1,3114209,30601114209,30601114209,0.2493
SA1,3114210,30601114210,30601114210,0.6912
SA1,3114212,30601114212,30601114212,0.6586
SA1,3114213,30601114213,30601114213,0.1687
SA1,3114214,30601114214,30601114214,0.4759
SA1,3114215,30601114215,30601114215,0.253
SA1,3114216,30601114216,30601114216,0.2235
SA1,3114217,30601114217,30601114217,3.2622
SA1,3114218,30601114218,30601114218,1.8939
SA1,3114219,30601114219,30601114219,4.0947
SA1,3114220,30601114220,30601114220,0.4373
SA1,3114221,30601114221,30601114221,0.4604
SA1,3114222,30601114222,30601114222,1.1175
SA1,3114223,30601114223,30601114223,0.2124
SA1,3114224,30601114224,30601114224,0.1602
SA1,3114225,30601114225,30601114225,0.3332
SA1,3114226,30601114226,30601114226,0.1567
SA1,3114227,30601114227,30601114227,1.5362
SA1,3114228,30601114228,30601114228,0.3582
SA1,3114229,30601114229,30601114229,0.2125
SA1,3114230,30601114230,30601114230,0.3763
SA1,3114231,30601114231,30601114231,0.1658
SA1,3114232,30601114232,30601114232,0.3834
SA1,3114233,30601114233,30601114233,0.1842
SA1,3114234,30601114234,30601114234,0.1783
SA1,3114235,30601114235,30601114235,0.3302
SA1,3114301,30601114301,30601114301,1.2344
SA1,3114302,30601114302,30601114302,0.6776
SA1,3114303,30601114303,30601114303,0.676
SA1,3114304,30601114304,30601114304,0.2639
SA1,3114305,30601114305,30601114305,3.7484
SA1,3114306,30601114306,30601114306,0.0905
SA1,3114307,30601114307,30601114307,4.1095
SA1,3114308,30601114308,30601114308,0.2578
SA1,3114309,30601114309,30601114309,0.2053
SA1,3114310,30601114310,30601114310,0.1115
SA1,3114311,30601114311,30601114311,0.2164
SA1,3114312,30601114312,30601114312,0.1965
SA1,3114313,30601114313,30601114313,0.7421
SA1,3114314,30601114314,30601114314,0.0631
SA1,3114315,30601114315,30601114315,0.2018
SA1,3114316,30601114316,30601114316,7.5372
SA1,3114317,30601114317,30601114317,0.3653
SA1,3114318,30601114318,30601114318,0.1584
SA1,3114319,30601114319,30601114319,0.1492
SA1,3114401,30602114401,30602114401,0.3929
SA1,3114402,30602114402,30602114402,0.6096
SA1,3114403,30602114403,30602114403,0.2636
SA1,3114404,30602114404,30602114404,0.1752
SA1,3114405,30602114405,30602114405,0.2771
SA1,3114406,30602114406,30602114406,0.1766
SA1,3114407,30602114407,30602114407,0.3794
SA1,3114408,30602114408,30602114408,0.1613
SA1,3114409,30602114409,30602114409,0.8703
SA1,3114410,30602114410,30602114410,0.1259
SA1,3114411,30602114411,30602114411,0.1325
SA1,3114412,30602114412,30602114412,0.1149
SA1,3114413,30602114413,30602114413,0.405
SA1,3114414,30602114414,30602114414,1.8939
SA1,3114415,30602114415,30602114415,0.2427
SA1,3114416,30602114416,30602114416,0.2661
SA1,3114417,30602114417,30602114417,0.2054
SA1,3114418,30602114418,30602114418,0.1671
SA1,3114501,30602114501,30602114501,0.1841
SA1,3114503,30602114503,30602114503,0.0716
SA1,3114504,30602114504,30602114504,0.6387
SA1,3114507,30602114507,30602114507,0.1768
SA1,3114508,30602114508,30602114508,0.1841
SA1,3114509,30602114509,30602114509,0.261
SA1,3114510,30602114510,30602114510,0.0911
SA1,3114511,30602114511,30602114511,0.0917
SA1,3114512,30602114512,30602114512,0.1886
SA1,3114514,30602114514,30602114514,1.2054
SA1,3114515,30602114515,30602114515,0.1546
SA1,3114516,30602114516,30602114516,0.4775
SA1,3114517,30602114517,30602114517,0.1229
SA1,3114518,30602114518,30602114518,0.2209
SA1,3114519,30602114519,30602114519,0.1853
SA1,3114520,30602114520,30602114520,0.2131
SA1,3114521,30602114521,30602114521,0.1338
SA1,3114522,30602114522,30602114522,0.368
SA1,3114523,30602114523,30602114523,0.09
SA1,3114524,30602114524,30602114524,0.0636
SA1,3114525,30602114525,30602114525,0.2202
SA1,3114526,30602114526,30602114526,0.1709
SA1,3114527,30602114527,30602114527,0.3615
SA1,3114528,30602114528,30602114528,0.2159
SA1,3114529,30602114529,30602114529,0.1076
SA1,3114601,30602114601,30602114601,0.2863
SA1,3114602,30602114602,30602114602,1.3126
SA1,3114603,30602114603,30602114603,0.6617
SA1,3114604,30602114604,30602114604,0.2246
SA1,3114605,30602114605,30602114605,0.2419
SA1,3114606,30602114606,30602114606,0.3361
SA1,3114607,30602114607,30602114607,0.2019
SA1,3114608,30602114608,30602114608,0.2017
SA1,3114609,30602114609,30602114609,0.3616
SA1,3114610,30602114610,30602114610,0.2489
SA1,3114611,30602114611,30602114611,0.9626
SA1,3114612,30602114612,30602114612,0.1246
SA1,3114613,30602114613,30602114613,0.9793
SA1,3114614,30602114614,30602114614,0.2363
SA1,3114615,30602114615,30602114615,0.3636
SA1,3114616,30602114616,30602114616,0.8643
SA1,3114617,30602114617,30602114617,0.2541
SA1,3114701,30602114701,30602114701,1.2912
SA1,3114702,30602114702,30602114702,0.2596
SA1,3114703,30602114703,30602114703,0.2158
SA1,3114704,30602114704,30602114704,0.12
SA1,3114705,30602114705,30602114705,0.2019
SA1,3114706,30602114706,30602114706,0.2678
SA1,3114707,30602114707,30602114707,0.5698
SA1,3114708,30602114708,30602114708,0.1478
SA1,3114709,30602114709,30602114709,0.1367
SA1,3114710,30602114710,30602114710,0.1116
SA1,3114711,30602114711,30602114711,0.1268
SA1,3114712,30602114712,30602114712,0.2426
SA1,3114713,30602114713,30602114713,0.2936
SA1,3114714,30602114714,30602114714,1.0488
SA1,3114715,30602114715,30602114715,0.3028
SA1,3114716,30602114716,30602114716,0.2429
SA1,3114719,30602114719,30602114719,9.4359
SA1,3114720,30602114720,30602114720,0.2679
SA1,3114721,30602114721,30602114721,0.3868
SA1,3114722,30602114722,30602114722,0.8933
SA1,3114723,30602114723,30602114723,0.153
SA1,3114724,30602114724,30602114724,0.1653
SA1,3114725,30602114725,30602114725,0.3557
SA1,3114726,30602114726,30602114726,2.7606
SA1,3114801,30602114801,30602114801,24.309
SA1,3114802,30602114802,30602114802,137.6695
SA1,3114803,30602114803,30602114803,1.2816
SA1,3114804,30602114804,30602114804,0.2477
SA1,3114805,30602114805,30602114805,1.547
SA1,3114806,30602114806,30602114806,0.2706
SA1,3114807,30602114807,30602114807,0.2493
SA1,3114808,30602114808,30602114808,0.4174
SA1,3114809,30602114809,30602114809,0.4772
SA1,3114810,30602114810,30602114810,0.2091
SA1,3114811,30602114811,30602114811,0.342
SA1,3114812,30602114812,30602114812,0.1916
SA1,3114813,30602114813,30602114813,0.2279
SA1,3114814,30602114814,30602114814,0.1968
SA1,3114815,30602114815,30602114815,1.3503
SA1,3114816,30602114816,30602114816,1.2038
SA1,3114817,30602114817,30602114817,0.3917
SA1,3114818,30602114818,30602114818,76.5619
SA1,3114819,30602114819,30602114819,18.1268
SA1,3114820,30602114820,30602114820,40.9206
SA1,3114821,30602114821,30602114821,0.4064
SA1,3114822,30602114822,30602114822,13.3366
SA1,3114823,30602114823,30602114823,7.152
SA1,3114901,30602114901,30602114901,0.269
SA1,3114902,30602114902,30602114902,0.2547
SA1,3114903,30602114903,30602114903,0.1644
SA1,3114904,30602114904,30602114904,0.1708
SA1,3114905,30602114905,30602114905,1.2984
SA1,3114906,30602114906,30602114906,0.2585
SA1,3114907,30602114907,30602114907,0.5016
SA1,3114908,30602114908,30602114908,0.2987
SA1,3114909,30602114909,30602114909,0.9904
SA1,3114910,30602114910,30602114910,0.1202
SA1,3114911,30602114911,30602114911,0.151
SA1,3114912,30602114912,30602114912,0.8221
SA1,3114913,30602114913,30602114913,0.2752
SA1,3114914,30602114914,30602114914,0.0939
SA1,3114915,30602114915,30602114915,0.2238
SA1,3114916,30602114916,30602114916,0.1458
SA1,3114917,30602114917,30602114917,0.1383
SA1,3114919,30602114919,30602114919,0.2531
SA1,3114920,30602114920,30602114920,0.1499
SA1,3114921,30602114921,30602114921,0.1613
SA1,3114922,30602114922,30602114922,0.2643
SA1,3114923,30602114923,30602114923,0.2002
SA1,3114924,30602114924,30602114924,0.2323
SA1,3114925,30602114925,30602114925,0.1015
SA1,3114926,30602114926,30602114926,0.1453
SA1,3115001,30602115001,30602115001,212.6428
SA1,3115101,30602115101,30602115101,0.0577
SA1,3115102,30602115102,30602115102,0.1389
SA1,3115103,30602115103,30602115103,0.0626
SA1,3115104,30602115104,30602115104,0.1069
SA1,3115105,30602115105,30602115105,0.2746
SA1,3115106,30602115106,30602115106,0.162
SA1,3115107,30602115107,30602115107,0.0816
SA1,3115108,30602115108,30602115108,0.1643
SA1,3115109,30602115109,30602115109,0.1794
SA1,3115110,30602115110,30602115110,0.1059
SA1,3115111,30602115111,30602115111,0.2184
SA1,3115112,30602115112,30602115112,0.1483
SA1,3115113,30602115113,30602115113,0.1567
SA1,3115114,30602115114,30602115114,0.2428
SA1,3115115,30602115115,30602115115,0.1313
SA1,3115201,30602115201,30602115201,0.23
SA1,3115202,30602115202,30602115202,0.1416
SA1,3115203,30602115203,30602115203,0.6359
SA1,3115204,30602115204,30602115204,0.4217
SA1,3115205,30602115205,30602115205,0.5011
SA1,3115206,30602115206,30602115206,0.1898
SA1,3115207,30602115207,30602115207,0.1253
SA1,3115208,30602115208,30602115208,0.1186
SA1,3115209,30602115209,30602115209,0.1487
SA1,3115210,30602115210,30602115210,0.0961
SA1,3115211,30602115211,30602115211,0.19
SA1,3115212,30602115212,30602115212,0.6114
SA1,3115213,30602115213,30602115213,0.3082
SA1,3115214,30602115214,30602115214,0.5274
SA1,3115301,30602115301,30602115301,0.2248
SA1,3115302,30602115302,30602115302,0.2466
SA1,3115303,30602115303,30602115303,0.1527
SA1,3115304,30602115304,30602115304,0.168
SA1,3115305,30602115305,30602115305,0.2851
SA1,3115306,30602115306,30602115306,0.4227
SA1,3115307,30602115307,30602115307,2.2959
SA1,3115308,30602115308,30602115308,0.2004
SA1,3115309,30602115309,30602115309,0.2105
SA1,3115310,30602115310,30602115310,0.2217
SA1,3115311,30602115311,30602115311,0.5551
SA1,3115312,30602115312,30602115312,0.3514
SA1,3115313,30602115313,30602115313,0.1843
SA1,3115314,30602115314,30602115314,0.1725
SA1,3115315,30602115315,30602115315,0.2084
SA1,3115316,30602115316,30602115316,0.2785
SA1,3115317,30602115317,30602115317,0.1055
SA1,3115318,30602115318,30602115318,0.1263
SA1,3115319,30602115319,30602115319,0.3285
SA1,3115401,30602115401,30602115401,0.4616
SA1,3115403,30602115403,30602115403,0.2816
SA1,3115404,30602115404,30602115404,0.1903
SA1,3115405,30602115405,30602115405,5.9292
SA1,3115406,30602115406,30602115406,0.0756
SA1,3115407,30602115407,30602115407,0.2256
SA1,3115408,30602115408,30602115408,0.2229
SA1,3115409,30602115409,30602115409,0.2077
SA1,3115410,30602115410,30602115410,0.2997
SA1,3115411,30602115411,30602115411,0.1739
SA1,3115412,30602115412,30602115412,0.1725
SA1,3115413,30602115413,30602115413,0.1469
SA1,3115414,30602115414,30602115414,0.1059
SA1,3115415,30602115415,30602115415,0.8328
SA1,3115416,30602115416,30602115416,0.1423
SA1,3115417,30602115417,30602115417,0.2602
SA1,3115501,30602115501,30602115501,0.1595
SA1,3115502,30602115502,30602115502,0.1533
SA1,3115503,30602115503,30602115503,0.2083
SA1,3115504,30602115504,30602115504,0.3518
SA1,3115505,30602115505,30602115505,0.4529
SA1,3115506,30602115506,30602115506,0.0973
SA1,3115507,30602115507,30602115507,0.3488
SA1,3115508,30602115508,30602115508,0.1089
SA1,3115509,30602115509,30602115509,1.4635
SA1,3115510,30602115510,30602115510,5.6488
SA1,3115511,30602115511,30602115511,0.3535
SA1,3115512,30602115512,30602115512,0.1811
SA1,3115601,30602115601,30602115601,0.2885
SA1,3115602,30602115602,30602115602,0.2685
SA1,3115603,30602115603,30602115603,0.1462
SA1,3115604,30602115604,30602115604,0.7845
SA1,3115605,30602115605,30602115605,0.1401
SA1,3115606,30602115606,30602115606,0.1819
SA1,3115607,30602115607,30602115607,0.1523
SA1,3115608,30602115608,30602115608,0.2033
SA1,3115609,30602115609,30602115609,0.153
SA1,3115610,30602115610,30602115610,0.1321
SA1,3115611,30602115611,30602115611,0.1534
SA1,3115612,30602115612,30602115612,1.4035
SA1,3115613,30602115613,30602115613,0.1222
SA1,3115614,30602115614,30602115614,0.2198
SA1,3115615,30602115615,30602115615,0.1467
SA1,3115616,30602115616,30602115616,0.166
SA1,3115617,30602115617,30602115617,0.3191
SA1,3115618,30602115618,30602115618,0.1716
SA1,3115619,30602115619,30602115619,0.5189
SA1,3115620,30602115620,30602115620,0.2703
SA1,3115621,30602115621,30602115621,0.6066
SA1,3115622,30602115622,30602115622,0.2897
SA1,3115623,30602115623,30602115623,0.0876
SA1,3115701,30602115701,30602115701,0.2017
SA1,3115702,30602115702,30602115702,0.3877
SA1,3115703,30602115703,30602115703,0.1514
SA1,3115704,30602115704,30602115704,0.1717
SA1,3115705,30602115705,30602115705,0.7801
SA1,3115706,30602115706,30602115706,0.1714
SA1,3115707,30602115707,30602115707,0.1539
SA1,3115708,30602115708,30602115708,0.2946
SA1,3115709,30602115709,30602115709,0.2651
SA1,3115710,30602115710,30602115710,2.7514
SA1,3115711,30602115711,30602115711,0.217
SA1,3115712,30602115712,30602115712,0.1886
SA1,3115801,30603115801,30603115801,120.0379
SA1,3115802,30603115802,30603115802,28.3775
SA1,3115803,30603115803,30603115803,82.6024
SA1,3115804,30603115804,30603115804,35.9335
SA1,3115805,30603115805,30603115805,131.9111
SA1,3115806,30603115806,30603115806,0.2692
SA1,3115807,30603115807,30603115807,1.1458
SA1,3115808,30603115808,30603115808,81.9748
SA1,3115809,30603115809,30603115809,69.9758
SA1,3115810,30603115810,30603115810,55.0902
SA1,3115811,30603115811,30603115811,0.4792
SA1,3115812,30603115812,30603115812,13.5057
SA1,3115813,30603115813,30603115813,46.5288
SA1,3115814,30603115814,30603115814,0.2535
SA1,3115815,30603115815,30603115815,0.6523
SA1,3115816,30603115816,30603115816,0.4455
SA1,3115901,30603115901,30603115901,0.2979
SA1,3115902,30603115902,30603115902,0.1648
SA1,3115903,30603115903,30603115903,3.1445
SA1,3115904,30603115904,30603115904,0.3044
SA1,3115905,30603115905,30603115905,0.0847
SA1,3115906,30603115906,30603115906,0.5423
SA1,3115907,30603115907,30603115907,0.2053
SA1,3115908,30603115908,30603115908,0.2388
SA1,3115909,30603115909,30603115909,0.5707
SA1,3115910,30603115910,30603115910,0.5597
SA1,3115911,30603115911,30603115911,1.6881
SA1,3115912,30603115912,30603115912,0.5803
SA1,3115913,30603115913,30603115913,0.5244
SA1,3115914,30603115914,30603115914,0.5319
SA1,3115915,30603115915,30603115915,0.439
SA1,3115916,30603115916,30603115916,0.2953
SA1,3115917,30603115917,30603115917,0.2336
SA1,3115918,30603115918,30603115918,0.2201
SA1,3115919,30603115919,30603115919,0.2524
SA1,3115920,30603115920,30603115920,0.4585
SA1,3115921,30603115921,30603115921,1.0088
SA1,3115922,30603115922,30603115922,0.5246
SA1,3115923,30603115923,30603115923,13.9699
SA1,3115924,30603115924,30603115924,17.0814
SA1,3115925,30603115925,30603115925,1.183
SA1,3115926,30603115926,30603115926,6.9279
SA1,3115927,30603115927,30603115927,0.14
SA1,3115928,30603115928,30603115928,0.1922
SA1,3115929,30603115929,30603115929,0.1344
SA1,3115930,30603115930,30603115930,0.5464
SA1,3116001,30603116001,30603116001,0.4676
SA1,3116002,30603116002,30603116002,0.3402
SA1,3116003,30603116003,30603116003,0.4961
SA1,3116004,30603116004,30603116004,0.9171
SA1,3116005,30603116005,30603116005,30.5839
SA1,3116006,30603116006,30603116006,66.4216
SA1,3116007,30603116007,30603116007,39.3773
SA1,3116008,30603116008,30603116008,74.4774
SA1,3116009,30603116009,30603116009,103.6019
SA1,3116010,30603116010,30603116010,88.4361
SA1,3116011,30603116011,30603116011,84.7937
SA1,3116012,30603116012,30603116012,0.8597
SA1,3116013,30603116013,30603116013,481.1112
SA1,3116014,30603116014,30603116014,0.3452
SA1,3116015,30603116015,30603116015,0.9421
SA1,3116016,30603116016,30603116016,34.4909
SA1,3116017,30603116017,30603116017,0.168
