SAL_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SAL51234,6044,6247,12288,128,144,278,15,11,29,17,22,33,10,10,22,5,9,19,730,779,1515,0,0,0,8,6,15,5,4,10,0,0,0,796,846,1644,56,58,110,18,28,43,993,1081,2075,202,129,335,7239,7451,14692
SAL51235,23,20,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,4,3,8,28,33,62
SAL51236,797,778,1579,65,66,135,11,3,17,13,7,25,12,9,13,0,0,0,131,132,260,3,0,3,0,0,0,0,0,0,0,0,0,168,150,321,15,14,30,13,4,18,259,239,502,109,90,203,1169,1107,2278
SAL51237,263,256,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,14,32,0,0,0,0,0,0,0,0,0,0,0,0,20,15,32,0,0,0,0,0,3,19,18,36,14,8,23,294,280,573
SAL51238,14,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,6,4,13,18,31
SAL51239,53,39,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,24,0,0,0,0,0,0,0,0,0,0,0,0,16,9,29,0,0,0,0,0,0,16,9,29,16,10,24,86,56,141
SAL51240,102,84,183,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,10,13,26,4,3,6,111,94,208
SAL51241,22,25,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,21,24,49
SAL51242,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,13
SAL51243,22,19,44,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,8,7,6,10,26,30,60
SAL51244,299,283,582,17,20,36,0,0,0,0,0,0,0,0,0,0,0,0,24,24,47,0,0,0,0,0,0,0,0,0,0,0,0,30,26,48,0,0,0,0,0,0,41,42,86,31,28,58,369,349,722
SAL51245,97,80,174,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10,4,18,0,0,0,0,0,0,10,4,18,23,23,39,124,102,231
SAL51246,33,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,45,27,74
SAL51247,1835,1988,3818,87,97,188,0,0,6,0,4,5,0,0,0,0,3,5,174,193,366,3,0,3,0,0,5,0,0,0,0,0,0,185,204,389,4,7,10,8,4,11,289,310,597,236,220,454,2354,2522,4871
SAL51248,395,385,784,30,30,60,0,0,3,0,0,0,0,0,0,0,0,0,25,26,47,0,0,0,0,0,0,0,0,0,0,0,0,27,27,52,4,0,4,0,0,0,57,56,117,64,65,124,518,509,1026
SAL51249,11,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,19
SAL51250,48,40,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,8,48,41,93
SAL51251,23,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,0,4,3,6,6,0,7,26,23,49
SAL51252,47,41,91,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,19,16,33,71,59,129
SAL51253,111,36,144,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,25,13,34,0,0,0,0,0,3,0,0,0,0,0,0,29,10,41,0,0,0,0,0,0,27,10,44,78,8,89,214,57,268
SAL51254,88,81,171,8,8,14,0,0,0,0,0,0,4,3,3,0,0,0,8,9,22,0,0,0,0,0,0,0,0,0,0,0,0,14,16,29,0,0,0,0,0,0,21,21,42,19,16,30,124,118,243
SAL51255,93,77,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,3,8,14,0,0,0,0,0,0,5,8,14,10,9,18,112,91,204
SAL51256,167,138,300,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,13,15,0,0,0,0,0,0,0,0,0,0,0,0,10,11,22,0,0,0,0,0,0,10,11,22,11,7,14,179,154,330
SAL51257,49,51,102,5,9,6,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,10,13,17,0,0,0,0,0,0,13,16,28,0,0,0,65,68,127
SAL51258,525,549,1076,28,37,69,0,0,0,0,0,0,3,0,0,0,3,3,37,36,72,0,0,0,0,0,4,0,0,0,0,0,0,37,39,81,6,3,8,0,5,3,73,78,155,112,94,211,713,728,1445
SAL51259,1305,1201,2507,153,140,290,23,22,38,16,12,28,43,39,81,8,5,10,255,239,497,0,0,5,9,6,12,0,0,0,0,0,0,345,323,669,11,14,25,0,3,8,512,481,993,261,242,503,2089,1926,4009
SAL51260,5376,5596,10975,146,144,297,29,20,50,27,8,41,23,25,42,9,8,12,511,569,1082,5,14,17,0,0,0,6,0,6,0,0,0,609,648,1256,41,37,73,16,20,34,807,848,1656,409,278,684,6595,6725,13318
SAL51261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51262,97,91,185,8,0,9,0,0,0,4,0,0,0,0,0,0,0,0,12,14,25,0,0,0,0,0,0,0,0,0,0,0,0,13,11,29,0,0,0,0,0,0,21,16,35,35,16,49,152,120,268
SAL51263,60,53,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,5,5,6,8,3,4,69,58,125
SAL51264,80,70,156,3,3,9,3,0,7,0,0,0,0,0,0,0,0,0,12,6,18,0,0,0,0,0,0,0,0,0,0,0,0,16,8,19,0,0,0,0,0,0,15,13,29,12,6,13,106,94,200
SAL51265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL51266,11,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,9,13,23
SAL51267,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,7,10,13
SAL51268,192,220,412,9,21,25,0,0,0,0,0,0,0,0,0,0,0,0,5,13,21,0,0,0,0,0,0,0,0,0,0,0,0,5,13,21,0,0,0,0,0,0,19,32,44,80,76,157,291,330,619
SAL51269,31,26,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,6,3,9,8,35,36,72
SAL51270,185,161,341,10,7,19,0,0,0,0,0,0,0,3,3,0,0,0,18,18,41,0,0,0,0,0,0,0,0,0,0,0,0,20,21,42,6,4,5,0,0,0,33,36,67,3,0,5,219,191,411
SAL51271,2861,2825,5687,117,108,221,5,5,11,14,12,20,11,9,20,0,0,7,312,322,626,3,0,0,7,5,10,4,6,11,0,0,0,361,356,712,52,38,91,12,9,15,537,508,1039,225,186,411,3619,3521,7144
SAL51272,29,29,54,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,3,8,15,5,3,12,36,40,79
SAL51273,15,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,32
SAL51274,11,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,22
SAL51275,583,573,1162,42,39,82,4,4,3,5,5,9,0,0,0,0,0,0,55,60,116,0,0,0,0,0,0,0,0,0,0,0,0,61,66,129,0,0,4,0,0,0,104,108,218,52,44,94,749,725,1470
SAL51276,21,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,5,0,0,4,24,17,43
SAL51277,62,60,125,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,6,8,20,0,0,0,0,0,0,0,0,0,0,0,0,6,8,20,0,0,0,0,0,0,8,11,26,10,11,17,87,81,172
SAL51278,3583,3622,7207,116,118,236,4,11,22,11,13,35,8,8,10,0,4,7,338,365,703,0,5,8,6,4,14,0,0,0,0,0,0,374,417,791,28,35,63,18,5,26,534,574,1117,259,198,456,4374,4405,8781
SAL51279,79,67,147,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,0,6,6,0,0,0,10,20,28,9,12,23,98,99,197
SAL51280,619,652,1271,20,14,35,0,3,0,5,8,10,0,0,0,0,0,0,56,76,135,0,0,0,4,3,3,0,0,0,0,0,0,66,87,158,4,8,9,0,0,8,95,109,203,190,188,377,909,951,1859
SAL51281,221,226,448,12,10,25,0,0,0,0,0,0,0,0,0,0,0,0,27,33,61,0,0,0,0,0,0,0,0,0,0,0,0,27,33,61,0,0,0,0,0,0,38,49,85,25,21,50,285,294,575
SAL51282,956,1021,1982,29,25,55,7,7,15,0,0,0,0,0,0,0,0,0,112,121,226,0,0,0,0,0,3,0,0,0,0,0,0,126,132,256,0,3,6,3,3,9,155,164,322,69,79,148,1185,1266,2451
SAL51283,10,9,15,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,7,0,4,0,9,8,15,21,38
SAL51284,16,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,18,14,32
SAL51285,36,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,41,41,85
SAL51286,5,4,8,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,8,3,9,13,10,20,28,12,46
SAL51287,1935,1967,3897,60,60,121,3,4,11,0,3,9,5,0,6,0,3,6,213,204,413,0,0,0,0,0,0,0,0,0,0,0,0,226,213,445,24,15,36,5,23,30,320,317,632,225,212,434,2476,2488,4966
SAL51288,46,25,75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,3,6,10,13,9,18,58,36,97
SAL51289,82,73,152,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,11,19,0,0,0,0,0,0,0,0,0,0,0,0,11,11,19,0,0,3,0,0,0,11,15,30,21,8,23,114,94,208
SAL51290,20,20,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,8,6,0,8,33,25,58
SAL51291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SAL51292,16,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,13,9,25
SAL51293,122,121,242,3,9,10,0,0,0,0,0,0,0,0,0,0,0,0,9,10,21,0,0,0,0,0,0,0,0,0,0,0,0,9,10,21,0,0,0,0,0,0,10,15,32,6,4,8,137,137,280
SAL51294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51296,1776,1928,3707,42,60,101,5,8,7,6,9,12,6,12,15,0,0,0,186,233,417,0,0,0,0,0,0,0,0,0,0,0,0,203,251,459,15,15,27,5,4,5,261,329,590,138,137,274,2170,2391,4570
SAL51297,51,48,101,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,54,54,110
SAL51298,2477,2540,5016,91,111,202,7,5,11,13,9,20,11,7,14,7,5,12,269,259,522,0,0,0,0,0,0,0,0,0,0,0,0,294,278,573,39,44,81,6,6,7,427,436,872,77,62,143,2992,3043,6032
SAL51299,4010,3769,7775,114,122,238,30,16,43,49,38,79,31,20,50,8,8,11,847,862,1703,8,4,9,9,7,21,7,7,11,0,0,0,971,962,1929,67,72,141,19,7,27,1171,1162,2333,362,289,647,5540,5217,10757
SAL51300,294,275,572,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,36,38,77,0,0,0,0,0,0,0,0,0,0,0,0,38,38,78,0,0,4,0,0,0,44,43,87,22,13,32,357,333,685
SAL51301,5639,6040,11680,207,218,427,55,56,109,37,41,75,37,29,71,11,14,34,701,779,1483,6,11,15,15,20,37,3,3,8,0,0,0,874,956,1825,64,78,139,25,19,39,1163,1264,2432,594,498,1096,7397,7802,15202
SAL51302,58,50,102,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10,0,0,0,0,0,0,6,6,13,31,5,34,96,60,150
SAL51303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL51304,42,30,67,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,8,4,11,4,6,12,54,40,92
SAL51305,280,270,554,31,36,69,0,0,0,0,0,3,0,0,0,0,0,0,37,37,72,0,0,0,0,0,0,0,0,0,0,0,0,41,44,80,0,0,0,4,4,7,75,83,153,220,41,260,577,390,961
SAL51306,182,158,345,8,13,22,4,14,15,0,6,8,9,15,25,0,6,6,25,33,56,0,0,0,0,4,3,0,0,0,0,0,0,47,69,115,0,0,0,0,0,0,53,85,135,68,58,121,302,298,603
SAL51307,413,366,785,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,35,45,83,0,0,0,0,0,0,0,0,0,0,0,0,35,45,83,0,3,0,0,0,0,43,51,97,32,16,52,494,434,930
SAL51308,2953,2948,5902,45,45,88,4,3,10,0,0,9,8,4,6,4,0,3,240,242,490,0,4,3,0,0,0,0,0,0,0,0,0,267,259,525,22,17,36,6,13,17,336,325,662,127,92,220,3424,3364,6786
SAL51309,84,90,177,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,0,0,0,0,0,0,0,0,0,0,0,0,6,10,16,0,3,3,0,0,0,6,13,17,13,8,20,107,107,215
SAL51310,70,73,143,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,9,4,13,3,0,3,0,0,0,10,14,24,11,12,19,86,98,183
SAL51311,11,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,13,23
SAL51312,1445,1632,3082,32,38,67,3,8,14,0,0,4,6,0,5,0,3,8,125,150,276,0,0,0,0,0,0,0,0,0,0,0,0,140,165,307,19,26,45,3,5,7,199,234,432,44,66,111,1685,1939,3630
SAL51313,67,14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,19,0,0,0,0,0,0,0,0,0,0,0,0,18,6,23,3,0,3,0,0,0,18,6,23,74,16,90,155,38,197
SAL51314,50,30,74,3,4,5,6,4,11,5,3,5,4,4,9,0,0,0,18,19,38,0,0,0,0,0,0,0,0,0,0,0,0,27,32,60,5,0,7,0,0,0,31,35,72,12,9,19,91,71,166
SAL51315,35,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,0,0,0,0,9,4,16,0,0,0,42,40,78
SAL51316,108,100,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,7,9,14,0,0,0,0,0,0,7,9,14,12,6,13,119,115,235
SAL51317,19,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,0,4,6,3,0,0,6,26,25,54
SAL51318,32,25,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,0,0,0,0,0,0,7,7,11,4,5,8,38,39,78
SAL51319,3120,3129,6254,71,90,164,13,10,25,11,11,21,12,13,24,5,9,9,309,340,652,0,0,3,0,0,3,0,0,0,0,0,0,356,381,731,21,19,42,14,6,24,458,496,960,224,156,377,3795,3788,7589
SAL51320,61,73,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,12,67,74,142
SAL51321,1257,1170,2422,40,30,71,9,5,11,0,0,6,5,3,3,0,0,4,132,107,239,0,0,0,0,0,0,0,0,0,0,0,0,143,118,259,16,8,22,9,10,22,207,163,366,51,52,103,1516,1383,2900
SAL51322,815,824,1643,14,9,18,4,0,3,0,4,6,4,3,3,0,0,0,49,53,104,3,4,4,0,0,0,0,0,0,0,0,0,60,61,117,4,4,10,3,0,3,76,72,151,32,32,63,927,935,1859
SAL51323,403,412,814,19,18,34,0,0,3,0,0,0,3,5,3,0,0,0,47,49,97,0,0,0,0,0,0,0,0,0,0,0,0,52,54,103,4,5,11,0,0,0,80,76,154,20,25,47,504,514,1011
SAL51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51325,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL51326,35,23,56,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15,0,0,4,0,0,0,10,9,20,24,9,37,70,37,109
SAL51327,49,41,82,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,3,4,11,8,9,12,62,50,110
SAL51328,443,417,860,13,12,23,0,0,0,0,0,0,0,0,0,0,0,0,35,28,59,0,0,0,0,0,0,0,0,0,0,0,0,37,31,66,3,5,4,0,0,0,49,43,93,26,15,44,514,478,995
SAL51329,41,31,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,4,4,9,5,8,9,52,37,94
SAL51330,6257,6545,12802,316,422,733,54,71,126,81,76,161,66,75,134,10,7,20,894,1057,1953,0,0,8,8,13,16,7,5,21,0,0,0,1132,1309,2438,136,126,261,35,27,60,1614,1877,3487,585,491,1078,8454,8917,17367
SAL51331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0
SAL51332,186,181,369,13,12,23,0,0,0,7,4,12,0,0,0,0,0,0,20,23,42,0,0,0,0,0,0,0,0,0,0,0,0,26,29,51,0,0,0,0,0,0,37,40,76,37,38,83,263,261,525
SAL51333,19,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,6,5,3,10,4,0,6,24,22,46
SAL51334,27,22,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,8,8,5,3,0,4,34,30,62
SAL51335,45,34,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,32,89
SAL51336,37,29,67,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,4,16,0,0,0,0,0,0,0,0,0,0,0,0,10,4,19,0,0,0,0,0,0,11,5,21,15,7,26,68,45,107
SAL51337,5070,5052,10119,256,334,592,48,48,94,28,23,48,34,38,65,8,3,11,417,419,840,0,8,10,3,6,11,5,3,5,0,0,0,540,552,1094,41,36,81,16,13,25,849,937,1788,280,154,432,6198,6137,12338
SAL51338,61,65,129,3,3,7,0,0,0,0,0,0,3,7,9,0,0,0,10,13,18,0,0,0,0,0,0,0,0,0,0,0,0,13,13,27,3,0,3,0,0,0,21,18,40,0,9,11,82,90,177
SAL51339,983,981,1960,21,26,48,3,5,8,0,0,0,3,4,5,0,0,4,121,125,246,0,0,0,0,0,5,0,0,0,0,0,0,129,131,267,5,0,0,4,0,6,158,163,319,471,78,552,1615,1221,2828
SAL51340,4675,4755,9428,83,69,147,6,15,27,3,7,16,5,9,18,3,0,3,408,430,840,4,0,9,0,0,3,0,0,0,0,0,0,443,470,911,31,33,63,17,10,23,568,580,1148,368,301,667,5614,5637,11250
SAL51341,28,26,53,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,3,11,23,25,51,52,58,109
SAL51342,269,281,545,15,19,36,0,0,0,0,0,0,0,0,0,0,0,0,30,23,54,0,0,0,0,0,0,0,0,0,0,0,0,30,31,59,0,0,0,5,7,7,43,53,101,34,28,67,347,367,709
SAL51343,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,14
SAL51344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51345,1871,2047,3917,74,79,151,15,7,25,13,9,22,3,0,5,0,0,0,225,232,456,0,0,0,0,0,0,0,0,0,0,0,0,256,254,508,35,26,64,3,4,4,371,357,733,64,49,109,2308,2454,4758
SAL51346,1744,1930,3670,92,97,190,8,12,20,14,21,29,9,9,13,0,4,8,179,210,389,0,0,0,0,0,3,0,4,3,0,0,0,215,256,468,36,40,77,0,0,4,347,392,738,84,87,173,2178,2413,4587
SAL51347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL51348,1672,1758,3433,44,41,82,7,7,20,9,6,17,7,9,12,3,5,8,192,218,414,0,0,0,4,6,5,0,0,0,0,0,0,229,244,471,19,6,22,18,23,47,305,316,622,160,127,292,2144,2201,4346
