SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL12866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,4,5,0,0,4,0,0,3,0,20,4,3,6,5,5,3,0,0,0,22,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,10,14,11,6,3,9,0,73
SAL12867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12869,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,4,0,3,3,4,5,0,3,7,0,31,7,4,0,4,3,5,0,3,0,27,6,0,8,5,9,4,4,4,0,46,14,9,0,4,4,0,0,8,0,43,5,8,0,0,0,0,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,25,17,14,13,10,7,32,0,176
SAL12870,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,17,0,3,9,0,0,0,3,0,35
SAL12871,3,0,21,36,11,39,0,42,0,157,3,21,24,29,18,16,3,14,0,133,40,64,57,22,41,14,10,8,8,261,113,137,48,54,81,18,8,9,4,464,172,196,56,45,80,11,15,13,7,592,61,91,39,21,55,6,10,4,7,299,31,24,13,8,15,5,0,9,0,97,18,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,438,527,254,209,298,113,49,106,31,2027
SAL12872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL12873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,6,4,0,0,3,3,0,0,0,12,3,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,5,0,5,3,4,4,0,37
SAL12874,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,7,6,3,4,0,0,14,0,52
SAL12875,0,0,3,3,0,4,0,6,0,14,0,0,9,7,0,0,3,6,0,25,4,3,9,12,4,0,6,9,0,46,7,9,9,10,8,3,13,8,0,63,8,12,7,7,6,0,12,14,0,77,11,16,15,12,7,0,8,8,4,78,8,4,8,5,4,6,4,0,0,41,0,0,0,0,4,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,45,45,59,54,29,18,44,57,6,358
SAL12876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,3,0,15
SAL12877,4,3,27,32,7,59,5,68,0,215,14,14,44,49,7,36,9,22,3,202,47,91,92,62,52,41,34,60,4,479,88,149,125,83,74,34,31,72,11,664,62,145,94,121,99,47,48,69,3,694,52,113,81,96,79,48,59,64,8,604,7,29,19,21,15,16,15,12,3,140,3,3,0,3,0,0,5,0,0,22,0,0,0,0,0,0,0,0,0,0,276,545,471,472,341,278,209,378,43,3008
SAL12878,0,0,0,0,0,3,0,3,3,15,0,0,0,0,0,0,0,0,0,10,3,5,8,9,4,0,6,0,0,27,12,4,7,7,3,3,12,4,0,44,0,9,7,0,13,3,11,3,0,53,6,0,4,0,7,0,9,3,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,32,13,27,10,36,19,3,188
SAL12879,5,3,61,39,14,115,13,106,7,359,11,32,147,66,43,61,49,65,10,481,73,160,299,132,109,93,222,170,27,1287,78,122,234,114,93,71,246,133,28,1121,108,115,160,120,113,56,239,137,15,1069,62,87,135,83,95,38,168,91,19,778,19,38,19,20,24,5,31,24,4,183,0,0,0,0,3,5,6,0,4,17,0,0,0,0,0,0,0,0,0,0,352,559,1057,572,492,456,978,727,106,5299
SAL12880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,17
SAL12881,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,4,4,0,0,0,0,0,16,5,0,0,0,6,0,0,0,0,7,0,5,3,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,11,4,6,4,0,5,0,55
SAL12882,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,18
SAL12883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12884,0,0,0,0,0,0,0,7,0,14,0,4,0,0,0,0,0,0,0,9,3,3,3,0,3,0,0,0,0,13,0,4,0,0,5,0,0,4,0,13,15,12,7,0,7,0,3,0,0,43,7,7,0,0,0,6,3,0,0,24,3,0,0,0,0,5,0,0,4,14,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,27,21,13,4,18,17,17,19,3,137
SAL12885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12886,0,0,0,0,0,5,0,3,0,10,0,0,5,3,0,0,0,0,0,9,0,4,0,5,3,0,0,0,0,17,0,0,6,0,0,3,0,3,0,19,3,9,6,7,13,0,0,0,0,41,7,8,3,3,3,0,0,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,23,25,19,12,4,13,0,128
SAL12887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,3,3,5,0,8,0,34
SAL12888,0,0,0,8,0,7,0,7,0,22,0,0,4,7,0,0,5,3,0,24,16,22,12,8,5,3,3,8,5,86,23,35,8,5,5,9,4,6,0,96,33,32,11,10,4,7,3,6,5,111,29,35,3,12,14,6,3,6,7,113,18,29,7,3,6,0,7,0,0,67,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,126,159,53,54,34,31,25,45,9,530
SAL12889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,6,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,6,0,4,0,0,0,0,25
SAL12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,7,0,25
SAL12891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,9,6,5,5,0,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,3,4,3,0,9,0,40
SAL12892,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,7,0,26
SAL12893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,3,0,0,0,9,8,5,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,3,8,5,4,0,0,3,0,46
SAL12894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,4,3,5,5,0,0,0,0,0,17,0,5,0,0,0,4,0,4,0,14,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,5,6,3,13,3,3,0,53
SAL12895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12896,0,3,7,5,0,15,0,9,0,34,3,0,15,6,5,3,5,8,0,33,11,18,13,12,3,7,3,12,0,85,13,11,15,12,8,9,15,13,5,106,24,13,14,14,18,10,18,12,0,113,18,16,23,18,17,10,4,26,0,130,6,6,3,6,4,0,0,3,0,24,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,71,62,86,70,54,58,48,73,7,533
SAL12897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12898,5,3,22,15,5,45,5,30,4,133,8,8,20,32,14,27,7,17,5,138,19,58,50,63,17,24,14,33,3,286,26,72,46,59,35,33,11,49,7,340,33,82,61,75,51,37,22,53,12,417,55,59,49,89,59,26,31,75,7,456,15,35,16,10,16,16,19,16,0,134,8,8,5,0,5,0,0,0,3,27,0,0,0,0,0,0,0,0,0,3,173,308,273,345,200,204,109,279,42,1937
SAL12899,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,12,3,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,4,5,0,6,0,31
SAL12900,0,0,8,4,0,15,0,7,0,31,0,4,7,0,4,9,0,9,0,36,4,17,24,9,11,7,3,13,0,88,13,19,17,20,6,8,9,9,0,101,18,32,22,16,20,13,10,22,6,152,12,17,14,17,13,11,12,12,0,111,10,3,5,0,6,0,4,3,0,26,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,59,88,96,65,60,51,40,68,13,544
SAL12901,0,0,0,0,0,0,0,7,0,8,0,0,4,0,0,3,0,0,0,6,0,0,0,3,5,0,0,9,0,15,6,0,0,0,3,0,0,0,0,18,9,0,3,3,3,0,0,5,0,30,9,0,0,0,0,0,3,5,0,18,6,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,5,11,8,8,6,7,22,0,110
SAL12902,0,0,3,10,0,6,0,0,0,24,0,4,8,0,0,0,0,0,0,11,3,0,3,0,0,0,0,0,0,15,10,7,5,4,4,0,0,0,0,20,15,16,7,0,3,0,0,0,0,47,8,8,5,0,5,0,0,0,3,25,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,40,26,17,17,5,6,5,3,155
SAL12903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,7,0,0,0,0,14,5,8,5,0,3,0,0,0,0,21,0,4,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,13,12,9,11,0,4,4,0,62
SAL12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,3,3,12,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,3,0,0,7,3,45
SAL12905,4,3,31,22,9,89,19,63,0,239,5,34,58,62,29,44,9,54,4,311,83,226,140,93,98,58,47,62,16,831,144,295,135,87,133,60,49,64,7,965,110,220,122,93,162,64,52,81,10,907,79,138,93,80,112,40,58,74,10,693,20,38,23,14,38,8,14,11,0,171,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,448,951,604,458,578,370,257,414,50,4126
SAL12906,0,0,29,7,0,24,3,19,0,92,6,13,36,30,15,21,0,14,3,144,42,67,98,40,44,20,37,36,9,395,37,61,55,27,50,27,29,33,6,327,36,43,43,31,49,19,42,40,3,299,33,23,37,24,38,20,42,29,4,259,9,7,4,6,14,3,11,8,0,53,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,160,211,302,176,209,141,169,170,27,1563
SAL12907,3,0,56,42,13,80,15,57,5,270,13,46,92,84,54,49,31,33,3,394,59,148,118,84,103,45,63,42,12,678,125,172,113,86,138,47,67,44,13,800,120,131,109,79,176,64,83,50,20,828,72,90,54,58,105,38,63,55,7,543,18,16,3,7,23,11,23,11,5,125,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,418,605,548,440,611,336,348,294,55,3649
SAL12908,0,7,4,16,3,23,6,10,0,86,7,59,3,34,23,22,9,8,0,164,151,388,47,34,59,36,0,8,16,747,292,442,43,32,85,37,10,12,11,953,223,304,31,30,78,33,4,6,7,722,127,185,14,37,66,17,7,11,7,468,35,64,9,3,18,14,5,5,4,144,3,8,3,0,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,839,1456,160,199,344,182,35,64,45,3312
SAL12909,0,0,10,11,4,22,0,11,3,68,0,0,15,9,9,10,0,8,4,50,14,29,34,22,13,13,3,12,0,141,28,22,16,21,15,10,12,11,3,139,34,27,43,25,29,18,11,32,0,210,30,32,28,35,21,23,11,22,10,221,24,16,10,8,21,3,4,12,6,112,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,135,132,159,138,101,98,39,117,24,945
SAL12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,3,0,12
SAL12911,0,4,27,20,5,40,4,22,3,122,18,53,65,58,29,43,3,20,5,286,138,324,170,93,68,55,24,34,18,924,190,271,125,77,103,51,33,19,17,885,197,199,105,63,99,53,18,30,6,775,143,189,54,42,130,46,27,29,3,661,31,71,14,20,44,15,14,8,0,227,4,11,3,3,4,0,0,4,5,26,0,0,0,0,0,0,0,0,3,7,709,1131,560,381,473,300,123,171,58,3905
SAL12912,4,5,38,34,6,68,9,52,4,220,12,31,71,52,24,36,38,42,4,313,65,187,116,81,64,44,125,71,9,764,92,108,103,70,78,34,87,72,7,664,104,105,74,77,82,49,87,60,14,653,92,86,76,60,84,51,102,75,5,634,58,16,22,14,30,16,29,19,0,202,14,0,0,0,0,0,5,6,0,28,4,0,0,0,0,0,0,0,0,8,446,545,501,380,378,300,474,397,50,3481
SAL12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,9,4,3,0,0,7,0,39
SAL12914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,11
SAL12915,0,0,17,14,7,27,4,25,0,97,0,11,31,23,8,11,9,34,3,117,20,52,47,44,20,25,9,61,11,291,36,59,55,53,24,13,27,54,12,334,42,53,44,44,39,22,33,59,8,354,79,32,43,47,45,21,43,62,5,372,21,15,13,12,18,4,20,16,0,116,3,0,3,0,4,0,3,3,0,13,0,0,0,0,0,0,0,0,0,5,201,221,254,245,171,125,147,311,38,1710
SAL12916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3
SAL12917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,4,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,3,7,0,0,4,0,0,0,0,0,18,9,5,0,0,0,0,0,4,0,19,4,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,32,7,5,6,3,0,5,4,0,67
SAL12918,0,0,10,4,3,19,3,14,0,55,0,4,8,4,6,0,0,5,0,36,9,18,14,14,11,5,0,5,0,93,16,31,19,9,12,14,4,6,0,111,13,27,21,21,22,13,4,19,0,129,12,32,17,15,13,10,3,14,3,121,6,4,0,9,9,5,0,0,0,35,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,113,96,78,68,69,19,65,4,577
SAL12919,3,15,27,29,5,59,8,27,0,171,13,46,40,62,31,47,21,35,0,300,61,130,88,58,55,36,28,30,14,504,176,219,90,50,90,40,14,28,15,727,184,181,97,63,126,54,31,58,12,800,82,107,65,49,93,40,33,66,7,538,15,32,9,11,24,6,20,18,4,133,0,6,3,0,3,5,0,0,0,20,0,0,0,0,0,0,0,0,0,3,547,740,418,325,428,279,151,259,56,3198
SAL12920,0,5,14,21,7,21,4,29,4,102,4,15,33,32,11,15,13,23,3,153,36,53,66,63,32,14,34,44,4,351,62,73,54,40,42,22,23,28,7,364,83,56,39,31,43,14,45,47,7,356,74,42,44,48,40,24,58,43,7,383,36,13,12,13,17,9,23,19,7,154,14,0,3,0,3,0,0,5,0,26,3,0,0,0,0,0,0,0,0,3,323,256,263,250,191,128,201,237,40,1883
SAL12921,0,3,8,8,6,20,4,6,0,52,7,52,22,19,27,25,15,13,3,192,47,147,55,67,101,38,22,33,16,534,80,144,69,55,81,36,24,31,16,542,61,98,36,41,73,29,41,36,15,435,37,61,59,32,33,19,26,51,0,331,6,12,11,7,16,9,6,11,0,70,6,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,246,521,259,219,341,188,146,190,57,2161
SAL12922,0,0,0,3,0,3,0,0,0,13,0,0,9,0,5,6,0,0,0,17,6,9,7,3,0,0,0,3,0,28,9,10,3,0,3,0,5,0,0,28,18,16,6,0,12,6,3,5,0,61,13,9,4,0,8,4,0,9,10,58,4,3,0,0,5,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,47,27,10,29,17,10,20,9,222
SAL12923,0,0,4,0,0,0,0,3,0,8,0,4,0,3,0,0,0,0,0,10,3,0,0,0,5,0,0,0,0,8,7,4,4,9,0,0,0,0,0,25,8,8,0,3,4,0,0,0,0,28,16,9,4,4,3,0,0,8,0,34,8,0,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,39,32,10,16,9,9,0,10,3,126
SAL12924,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,9,5,3,3,3,0,31
SAL12925,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,0,3,0,4,5,4,3,5,0,0,0,23,4,0,0,0,5,3,0,6,0,12,0,0,0,0,0,0,4,0,0,5,3,0,5,0,5,0,0,0,0,6,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,3,16,14,4,8,0,64
SAL12926,0,0,0,0,0,0,0,0,0,5,0,0,4,3,0,0,0,0,0,6,4,0,4,6,3,0,0,3,0,27,8,5,6,0,5,0,0,4,0,33,4,0,3,4,3,0,6,6,0,30,5,5,3,3,4,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,10,20,17,18,9,21,20,0,129
