SA2_MAINCODE_2016,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
509021240,5,16,13,8,10,0,0,57,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,13,34,20,22,15,0,0,100,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,3,0,0,0,0,0,10,18,32,20,20,19,0,0,111,28,31,13,6,5,0,0,85,3,0,0,0,3,0,0,5,42,71,30,31,28,0,0,198
509021241,9,10,7,5,6,0,0,37,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,12,17,12,5,10,0,0,57,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,15,15,17,11,10,0,0,61,28,27,10,3,3,0,0,66,0,0,0,0,0,0,0,0,44,39,29,9,14,0,0,137
509021242,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,6,0,0,0,0,0,0,0,0,5,8,3,5,3,0,0,23,0,6,0,0,0,0,0,7,3,3,3,0,0,0,0,10,3,5,5,0,0,0,0,17,5,16,9,5,6,0,0,43,18,15,6,5,0,0,0,48,0,0,0,0,0,0,0,3,20,34,19,13,8,0,0,89
509021243,7,32,27,14,23,3,0,111,8,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,26,59,62,36,52,3,0,252,3,12,5,6,3,0,0,26,7,5,4,0,5,0,0,22,5,17,5,9,6,0,0,48,40,80,76,47,54,3,0,295,97,70,45,28,27,0,0,265,0,5,0,0,0,0,0,5,134,153,117,74,82,3,0,562
509021244,3,10,9,4,14,0,0,38,4,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,10,27,21,7,18,5,0,93,0,3,4,0,0,0,0,5,0,0,0,0,0,0,0,3,0,7,4,0,0,0,0,13,8,36,22,7,21,5,0,99,13,9,7,5,3,0,0,48,0,0,0,0,0,0,0,0,20,43,32,15,23,3,0,147
509021245,6,17,6,10,6,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,14,22,19,5,0,97,0,3,0,0,0,0,0,7,0,9,5,3,0,0,0,15,0,8,7,3,0,0,0,17,14,35,19,20,18,6,0,113,19,27,20,15,17,0,0,95,0,0,0,0,0,0,0,0,34,64,36,36,33,6,0,209
509031246,0,3,3,3,3,0,0,15,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,8,13,12,7,0,0,48,0,0,4,0,0,0,0,9,3,4,0,0,0,0,0,5,4,10,4,0,0,0,0,17,10,13,13,12,7,0,0,63,32,44,17,8,3,0,0,101,0,0,0,0,0,0,0,0,38,63,32,16,12,0,0,163
509031247,8,13,10,6,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,17,8,5,0,0,48,0,0,4,0,0,0,0,3,0,8,3,0,0,0,0,12,0,5,10,0,0,0,0,15,4,20,25,8,5,0,0,64,8,10,8,0,0,0,0,27,3,0,0,0,0,0,0,3,18,26,24,8,8,0,0,86
509031248,0,8,3,3,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,12,12,10,10,0,0,45,0,0,3,3,3,0,0,14,0,0,0,0,0,0,0,0,0,5,3,3,3,0,0,13,7,17,12,11,10,0,0,61,9,3,7,0,4,0,0,30,0,0,0,0,0,0,0,0,20,24,21,13,14,0,0,84
509031249,11,32,9,4,12,0,0,68,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,48,18,19,26,0,0,129,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,4,0,4,3,0,0,0,0,5,13,53,21,19,27,0,0,133,45,40,20,9,4,0,0,115,4,3,0,0,0,0,0,6,62,87,42,33,33,0,0,253
509031250,10,16,7,5,9,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,11,9,12,0,0,60,0,3,0,0,0,0,0,3,0,10,3,0,0,0,0,14,0,10,4,0,0,0,0,15,18,31,18,6,11,0,0,82,21,24,9,5,13,0,0,77,0,0,0,0,0,0,0,0,41,57,24,12,23,4,0,153
510011262,35,42,31,12,20,0,0,138,0,0,3,3,0,0,0,8,0,6,0,0,0,0,0,11,68,107,81,50,56,3,0,357,8,6,5,3,0,0,0,21,8,16,4,4,4,0,0,34,12,23,12,7,5,0,0,60,83,129,85,61,58,7,0,413,103,103,48,33,22,0,0,304,9,16,9,3,0,0,0,30,194,241,138,95,79,7,0,754
510011263,9,14,13,4,5,0,0,46,0,3,0,0,4,0,0,9,3,0,0,0,0,0,0,8,35,57,27,9,17,0,0,158,12,10,7,3,5,0,0,37,4,10,4,4,4,0,0,28,17,24,8,6,5,0,0,63,49,80,42,18,24,0,0,217,137,119,73,39,24,0,0,390,7,3,3,0,0,0,0,16,195,203,112,54,50,0,0,621
510011264,6,8,12,13,5,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,23,17,6,0,0,89,0,3,3,4,0,0,0,9,0,5,0,0,0,0,0,3,0,4,4,4,3,0,0,15,17,28,25,21,7,0,0,108,50,62,38,25,9,0,0,190,4,8,3,0,0,0,0,12,72,96,72,50,18,3,0,310
510011265,24,37,20,10,7,0,0,99,3,0,3,0,0,0,0,8,3,0,0,0,0,0,0,9,49,72,45,25,19,0,0,205,6,3,0,3,4,0,0,20,6,8,7,0,0,0,0,17,9,14,8,0,7,0,0,39,54,84,55,23,21,0,0,237,82,66,41,21,20,0,0,228,4,6,3,0,0,0,0,18,144,157,101,44,44,3,0,489
510011266,11,11,7,3,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,9,9,4,0,0,60,4,9,3,5,0,0,0,22,0,3,3,0,0,0,0,7,3,12,6,9,0,0,0,29,18,28,19,13,5,0,0,86,39,41,15,14,9,0,0,123,0,0,0,0,0,0,0,0,56,72,32,31,10,0,0,204
510021267,0,5,3,3,3,0,0,19,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,5,6,3,0,0,34,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,6,7,5,0,3,0,0,0,15,10,23,10,11,5,0,0,48,31,24,22,19,7,0,0,104,9,6,0,3,0,0,0,22,47,55,35,26,11,0,0,170
510021268,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,14,10,10,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,13,10,10,0,0,56,10,4,0,0,0,0,0,17,3,0,0,0,0,0,0,3,23,22,12,10,11,0,0,79
510021269,10,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,5,0,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,16,17,5,3,3,4,0,49,10,11,3,0,3,0,0,28,0,0,0,0,0,0,0,0,24,25,9,5,10,4,0,69
510021270,12,23,7,8,0,0,0,53,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,7,36,51,34,24,20,0,0,171,0,3,0,0,3,0,0,12,4,0,0,3,0,0,0,9,4,3,3,5,3,0,0,17,47,53,33,27,21,0,0,189,60,59,21,11,18,0,0,171,0,0,0,0,0,0,0,7,112,116,57,45,36,3,0,363
510031271,3,4,0,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,24,19,12,0,0,89,0,11,3,4,0,0,0,10,0,3,0,0,0,0,0,9,0,13,3,3,0,0,0,23,10,31,29,25,14,0,0,107,9,16,14,3,0,0,0,40,0,0,0,3,0,0,0,3,17,47,41,29,14,0,0,154
510031272,22,19,10,9,3,0,0,67,4,0,0,0,0,0,0,7,3,0,0,0,0,0,0,5,54,76,37,43,34,0,0,246,0,7,3,4,8,0,0,21,4,7,0,0,0,0,0,10,8,9,5,4,8,0,0,35,57,85,46,53,41,0,0,286,95,67,37,7,16,0,0,218,5,0,4,0,0,0,0,6,157,150,90,60,62,0,0,513
510031273,7,3,10,9,3,0,0,26,3,3,0,0,0,0,0,9,0,7,0,0,0,0,0,7,10,26,23,21,13,0,0,96,0,5,0,0,0,0,0,9,3,0,0,0,0,0,0,5,3,4,3,0,0,0,0,14,19,32,27,19,16,0,0,105,28,16,5,9,4,0,0,58,0,0,0,0,0,0,0,3,45,47,28,30,15,0,0,170
511011274,21,57,25,23,28,0,0,162,0,3,0,3,7,0,0,14,0,0,0,0,0,0,0,0,31,88,47,46,65,0,0,283,5,4,4,3,3,0,0,20,7,10,0,0,0,0,0,16,8,12,3,4,3,0,0,34,35,100,50,49,64,0,0,309,71,55,35,20,18,0,0,198,3,10,3,4,0,0,0,22,108,170,90,76,84,3,0,528
511011275,3,8,3,0,0,0,0,9,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,10,6,7,5,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,4,13,7,7,5,0,0,37,13,11,3,3,0,0,0,30,0,0,0,0,0,0,0,0,19,23,8,8,5,0,0,61
511021276,6,16,10,4,3,0,0,38,0,4,3,0,0,0,0,5,0,4,3,0,0,0,0,6,17,41,23,13,11,0,0,112,0,7,7,6,3,0,0,13,0,3,3,0,0,0,0,9,0,6,6,7,3,0,0,22,19,48,31,18,16,0,0,135,33,41,27,21,6,0,0,135,7,7,4,3,0,0,0,24,59,96,64,39,27,3,0,288
511021277,12,13,13,3,3,0,0,49,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,18,20,7,9,0,0,75,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,11,0,3,5,0,0,0,0,11,13,23,26,13,16,0,0,86,18,16,10,8,4,0,0,52,0,0,0,3,0,0,0,3,34,33,38,20,18,0,0,143
511031278,7,24,13,3,12,0,0,60,3,6,0,0,3,0,0,11,0,0,0,3,0,0,0,3,28,40,32,30,39,0,0,169,3,12,8,3,0,0,0,23,5,8,3,0,0,0,0,12,4,17,7,4,0,0,0,36,32,55,43,34,38,0,0,203,58,42,15,9,7,0,0,140,3,9,3,0,0,0,0,19,96,109,63,48,49,0,0,361
511031279,21,29,15,9,6,0,0,84,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,9,49,86,56,42,51,3,0,284,4,8,3,0,4,0,0,17,3,7,3,3,3,0,0,18,9,13,4,4,6,0,0,33,56,95,62,48,60,4,0,321,74,67,26,16,14,0,0,195,0,0,0,3,0,0,0,3,132,163,91,69,74,4,0,519
511031280,19,18,10,12,4,0,0,58,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,35,40,30,29,28,4,0,172,4,5,5,3,0,0,0,18,0,6,4,0,0,0,0,6,4,12,8,0,0,0,0,20,35,52,34,26,30,8,0,194,39,30,11,16,3,0,0,98,0,4,5,0,0,0,0,9,75,86,46,42,36,8,0,294
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511031282,4,10,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,24,25,20,13,0,0,90,0,10,8,5,0,0,0,17,0,0,3,0,0,0,0,3,0,7,7,5,0,0,0,25,14,33,36,24,13,0,0,114,38,38,10,14,3,0,0,106,3,0,0,0,3,0,0,6,53,77,50,34,15,0,0,228
511031283,5,8,3,3,3,0,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,14,15,3,3,3,0,54,0,5,0,4,0,0,0,10,3,3,0,0,0,0,0,11,3,10,0,5,0,0,0,22,21,23,19,5,5,3,0,69,37,42,21,16,4,0,0,127,7,3,3,9,0,0,0,25,67,67,44,25,12,3,0,220
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,20,53,37,22,19,10,0,160,0,6,3,0,0,0,0,8,3,6,0,0,0,0,0,12,31,80,80,49,75,11,3,334,0,9,8,11,9,0,0,32,10,15,7,4,6,0,0,31,10,16,14,7,13,0,0,65,45,99,94,60,82,11,3,396,87,82,46,23,23,3,0,269,3,0,0,0,0,0,0,6,132,184,143,84,107,18,6,667
511041286,18,29,20,11,19,3,0,100,0,10,3,0,0,0,0,14,0,0,0,0,0,0,0,0,24,44,48,30,42,5,5,199,0,13,11,8,10,0,0,34,3,17,7,7,3,0,0,38,6,26,16,11,11,0,0,76,31,68,68,40,55,10,4,276,109,82,54,29,24,0,3,295,11,0,3,0,0,0,0,18,146,150,126,71,80,9,5,585
511041287,20,35,22,11,16,0,0,104,4,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,29,59,49,24,44,0,3,208,8,10,8,3,5,0,0,27,0,3,4,0,0,0,0,5,7,14,8,3,3,0,0,38,38,71,57,27,50,0,3,243,41,51,28,18,9,0,0,151,0,3,0,0,0,0,0,0,78,127,85,46,61,0,3,398
511041288,20,29,35,23,22,0,0,125,0,3,5,3,3,0,0,18,0,3,0,0,0,0,0,8,34,77,62,43,54,9,3,292,0,3,0,0,7,0,0,17,3,13,10,6,3,0,0,29,4,20,6,7,4,0,0,46,38,97,73,51,61,11,3,341,58,56,21,12,11,0,0,157,3,3,0,0,0,0,0,10,103,153,93,67,72,12,3,508
511041289,6,13,6,7,11,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,11,14,16,0,0,60,0,6,0,0,0,0,0,5,0,7,7,3,0,0,0,18,0,7,6,3,0,0,0,21,3,21,18,13,19,0,0,77,16,22,4,4,0,0,0,55,0,0,0,0,0,0,0,0,24,48,24,15,21,0,0,135
511041290,3,13,10,4,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,10,3,3,0,0,59,0,0,3,0,0,0,0,4,3,10,0,0,0,0,0,14,3,9,3,0,0,0,0,13,12,36,17,3,3,0,0,76,27,16,12,7,0,0,0,60,0,6,3,3,0,0,0,14,40,55,30,15,7,0,0,141
511041291,0,0,7,3,3,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,15,18,15,11,0,0,67,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,13,8,14,22,14,15,0,0,76,17,23,10,3,3,0,0,52,0,0,0,0,0,0,0,0,29,31,29,17,21,0,0,134
511041292,0,10,10,5,8,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,10,26,20,22,12,3,0,91,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,8,7,3,0,0,0,11,10,28,29,22,14,3,0,101,21,21,9,6,8,0,0,66,0,0,0,0,0,0,0,4,33,52,34,31,20,3,0,171
597979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601011001,19,66,32,21,33,12,4,185,9,10,4,0,0,0,0,25,3,3,0,0,0,0,0,9,39,93,54,35,50,13,3,294,6,21,10,3,5,0,0,48,11,15,5,3,3,0,0,36,16,33,13,6,10,0,0,85,59,123,74,46,54,16,3,377,238,210,104,50,49,9,0,663,3,3,3,3,0,0,0,17,300,336,175,101,107,30,3,1053
601011002,23,44,17,15,11,3,0,112,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,4,28,59,32,29,37,9,0,204,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,4,0,4,0,0,0,0,7,31,63,34,29,37,9,0,210,45,32,10,5,3,3,0,102,0,0,0,0,0,0,0,0,80,97,53,33,45,11,0,310
601011003,13,25,15,4,12,3,0,73,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,24,42,21,9,19,7,3,124,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,24,38,25,13,19,7,3,134,11,11,4,0,3,0,0,34,0,0,0,0,0,0,0,0,32,52,30,17,18,12,5,161
601021004,10,21,12,15,10,9,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,39,23,26,37,15,3,166,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,8,16,43,23,30,41,15,6,172,17,15,11,5,7,5,0,60,0,0,0,0,0,0,0,0,34,57,36,30,45,20,10,229
601021005,9,25,16,5,16,0,3,81,5,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,16,37,36,26,35,17,10,172,0,0,0,0,3,0,0,7,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,6,16,39,34,26,41,17,10,181,17,20,13,12,8,3,0,68,0,0,0,0,0,0,0,0,28,61,46,34,44,20,10,247
601021006,9,8,7,12,10,6,5,52,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,13,17,12,23,14,3,100,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,0,3,3,0,0,9,14,18,17,18,30,14,3,105,11,15,3,3,4,0,3,42,0,0,0,0,0,0,0,0,23,35,25,18,26,15,6,144
601021007,18,27,22,23,29,7,3,124,6,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,32,47,40,47,64,27,12,264,0,3,0,0,3,0,0,3,0,0,7,0,3,0,0,12,0,3,7,0,3,0,0,15,32,51,43,43,66,27,12,283,14,12,10,4,10,0,5,56,3,5,3,0,0,0,0,9,49,65,52,50,78,25,20,352
601021008,12,17,4,9,13,3,3,54,3,4,0,0,0,0,0,9,0,0,0,0,0,0,0,4,19,36,15,25,33,16,11,156,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,13,0,3,0,3,3,3,0,17,24,38,14,25,38,17,11,171,9,33,8,4,6,3,3,72,0,0,0,0,0,0,0,0,28,69,28,35,45,21,16,243
601021009,23,26,14,7,16,8,0,93,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,25,52,28,27,38,16,0,197,4,4,3,0,0,0,0,11,3,8,0,3,0,0,0,13,9,13,3,3,0,0,0,26,35,59,35,36,39,16,0,215,46,59,44,24,22,4,0,203,3,0,0,0,0,0,0,5,84,128,75,58,62,25,0,424
601021010,16,15,9,5,3,0,0,52,5,0,0,0,0,0,0,9,0,3,0,0,0,0,0,5,24,29,19,12,13,8,0,101,3,6,0,0,0,0,0,10,0,3,0,0,0,0,0,4,3,13,3,0,0,0,0,17,25,39,16,14,14,8,0,121,43,31,13,9,6,0,0,105,0,0,0,0,0,0,0,3,69,72,31,22,18,5,3,230
601021011,31,50,23,13,30,5,0,156,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,8,44,72,55,28,47,10,3,259,0,0,4,3,3,0,0,7,7,13,6,6,0,0,0,37,9,16,11,3,3,0,0,46,52,86,67,32,51,10,3,303,140,108,54,34,25,3,0,370,0,0,0,0,0,0,0,3,192,193,116,63,79,20,4,677
601021012,7,12,14,7,10,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,16,10,17,6,8,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,16,10,17,6,8,88,5,5,3,3,0,0,0,21,0,0,0,0,0,0,0,0,22,22,19,14,22,6,4,115
601031013,12,22,15,13,13,3,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,28,18,11,17,8,4,105,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,15,26,22,11,22,8,4,106,35,27,8,3,6,3,0,79,0,0,0,0,0,0,0,0,48,51,27,17,28,5,4,190
601031014,24,57,24,18,10,5,3,136,0,3,0,0,0,0,0,8,0,4,3,0,0,0,0,6,25,79,39,24,27,7,7,206,6,5,4,0,0,0,0,23,3,8,3,0,0,0,0,19,6,16,13,6,6,0,0,40,37,94,52,27,29,8,7,250,67,50,29,14,13,3,0,177,4,0,3,3,0,0,0,8,105,146,78,43,43,13,5,437
601031015,35,56,27,21,26,3,0,175,3,0,0,0,0,0,0,9,3,6,0,0,0,0,0,12,49,93,47,41,73,15,3,323,0,3,3,0,3,0,0,14,6,9,5,3,0,0,0,24,6,12,5,3,3,0,0,35,59,106,49,50,77,15,3,353,91,67,28,30,18,3,0,242,3,0,0,0,0,0,0,7,153,170,77,82,94,20,4,600
601031016,7,22,15,4,5,0,0,55,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,31,24,21,19,5,0,111,0,3,3,3,4,0,0,8,3,10,0,0,3,0,0,16,3,7,3,3,7,0,0,24,19,36,30,25,24,5,0,130,31,49,23,14,19,6,3,142,0,0,0,0,0,0,0,6,50,82,54,38,40,13,3,280
601031017,30,88,37,21,37,8,0,222,0,3,0,0,0,0,0,6,4,6,0,0,3,0,0,13,41,127,65,43,79,23,12,388,3,6,3,7,5,0,0,28,3,23,10,3,8,0,0,41,11,29,13,9,8,0,0,70,49,155,83,49,84,25,12,459,115,123,67,37,46,13,4,405,5,3,0,0,0,0,0,5,174,277,149,85,132,38,17,873
601031018,16,11,10,10,22,3,3,74,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4,18,37,32,19,38,7,5,158,3,3,3,0,0,0,0,13,0,4,3,0,0,0,0,4,3,3,3,0,0,0,0,19,21,48,31,25,35,7,5,174,29,26,22,9,12,0,0,100,0,0,0,0,0,0,0,0,50,67,56,32,51,15,9,281
601031019,10,18,20,15,16,12,4,89,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,14,28,26,27,35,14,11,146,0,9,0,0,3,3,0,12,0,4,4,0,0,0,0,14,0,14,3,0,3,5,0,27,16,37,31,25,40,16,7,172,26,36,24,18,27,8,5,141,0,0,0,0,0,0,0,0,38,70,48,44,66,27,11,315
601031020,14,41,27,14,21,4,3,122,4,7,0,3,3,0,0,13,0,0,0,0,0,0,0,6,32,67,36,27,37,8,3,208,3,3,0,0,8,0,0,13,4,11,3,3,0,0,0,19,7,14,4,3,8,0,0,32,39,74,46,30,39,4,3,241,64,64,26,18,25,5,0,197,0,0,0,0,0,0,0,3,101,145,71,49,67,11,3,444
601031021,16,23,12,8,13,4,0,71,4,0,0,0,0,0,0,7,0,0,0,3,0,0,0,8,25,39,25,20,23,8,5,132,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,4,0,0,0,0,0,10,23,39,24,18,21,8,5,148,24,19,12,13,20,7,6,109,0,0,0,0,0,0,0,0,50,64,37,34,42,17,7,254
601041022,23,54,34,14,37,5,3,177,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,3,36,90,61,44,80,28,9,342,0,0,0,5,0,0,0,5,8,14,5,3,4,0,0,30,12,14,7,8,6,0,0,40,46,104,63,48,86,28,9,384,73,56,28,26,29,10,3,218,3,4,0,0,0,0,0,10,126,157,94,72,110,33,14,607
601041023,16,39,25,32,40,5,5,169,7,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,38,63,47,59,85,21,18,330,0,11,0,3,0,0,0,18,6,7,0,0,0,0,0,19,6,18,3,3,0,0,0,35,41,85,51,61,91,21,21,364,27,28,19,18,5,8,0,98,0,0,0,0,0,0,0,0,65,112,66,77,95,26,17,460
601041024,8,37,36,15,23,5,0,131,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,22,68,54,32,48,16,7,242,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,3,0,0,0,0,13,26,65,62,37,49,13,7,255,21,24,14,9,9,0,3,81,0,0,0,0,0,0,0,0,44,92,68,45,59,17,10,332
