SA2_MAINCODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
510011262,2302,2104,4399,1133,1211,2339,127,143,271,160,183,344,130,143,281,60,61,121,1116,1222,2339,19,21,39,71,69,133,8,6,21,3,3,5,1693,1851,3540,282,333,614,50,44,95,3159,3427,6592,963,929,1890,6421,6456,12880
510011263,1834,1803,3640,451,499,953,39,34,74,37,49,86,44,51,102,18,17,32,445,486,931,8,3,9,34,31,67,0,4,3,0,0,0,628,677,1304,81,103,190,72,67,135,1234,1343,2578,432,331,768,3505,3480,6981
510011264,803,875,1675,111,114,225,15,12,24,19,13,35,19,16,35,6,10,11,107,119,223,5,10,15,15,18,37,0,0,0,0,0,0,187,197,375,39,42,84,147,123,270,482,474,953,173,167,337,1458,1518,2970
510011265,1314,1331,2643,537,617,1153,66,58,126,70,66,129,125,114,237,26,17,49,401,417,816,15,17,30,57,61,123,0,4,4,0,0,0,760,751,1506,130,140,268,39,35,74,1464,1545,3012,444,429,878,3222,3307,6533
510011266,676,681,1359,25,29,52,9,8,18,16,18,30,10,11,23,3,3,11,138,143,280,0,0,3,8,9,15,0,0,0,0,0,0,187,191,376,23,18,40,43,32,75,265,266,537,72,68,146,1022,1020,2042
510021267,1538,719,2252,92,44,130,89,21,107,59,29,90,150,43,196,38,8,47,1410,399,1810,20,7,22,27,7,30,0,0,0,0,0,0,1795,513,2311,181,47,232,64,41,105,2123,647,2772,1164,286,1450,4827,1651,6476
510021268,591,448,1039,330,320,651,66,59,122,41,38,85,108,81,184,13,12,23,504,442,943,15,7,24,18,13,33,4,0,4,0,0,0,773,652,1422,115,153,268,21,14,38,1243,1138,2378,445,247,690,2276,1832,4107
510021269,505,349,855,225,191,413,102,91,191,64,56,122,143,106,250,44,32,74,649,561,1213,14,7,22,16,15,34,0,0,0,0,0,0,1039,860,1899,129,131,263,18,19,30,1406,1201,2601,320,231,545,2223,1778,3999
510021270,1073,940,2016,777,754,1532,142,117,260,97,79,171,235,225,461,54,44,92,886,779,1666,27,25,49,26,27,54,0,4,3,0,0,0,1465,1297,2762,323,334,660,41,38,80,2606,2431,5031,752,699,1454,4428,4062,8495
510031271,1862,832,2688,454,407,857,381,78,458,283,84,365,804,177,978,124,29,157,2543,959,3500,34,19,53,77,44,130,4,0,10,0,0,0,4259,1387,5640,641,217,861,42,27,66,5384,2043,7427,1799,411,2209,9043,3285,12327
510031272,1814,1397,3209,1568,1354,2920,192,161,354,159,130,291,277,272,551,78,75,156,1752,1708,3456,45,37,79,74,61,140,4,3,5,0,0,0,2584,2443,5023,523,538,1057,64,60,125,4735,4392,9129,1066,803,1869,7618,6596,14213
510031273,867,608,1482,390,326,714,66,26,89,46,24,71,152,93,247,30,19,45,749,523,1269,22,8,27,44,25,70,3,0,3,3,3,4,1101,721,1826,151,70,221,13,22,36,1660,1141,2792,759,188,954,3287,1942,5229
511011274,2908,2919,5819,1033,1062,2092,39,29,70,30,40,67,30,31,59,26,30,58,722,783,1508,8,11,19,22,18,38,0,0,3,3,3,3,883,940,1823,95,127,225,32,34,65,2041,2169,4210,695,631,1326,5641,5712,11354
511011275,981,831,1813,151,128,274,12,12,27,18,17,35,18,10,28,15,7,28,371,334,703,3,3,11,3,3,5,0,0,0,0,0,0,447,391,836,56,51,107,4,9,14,654,581,1236,303,252,557,1939,1667,3606
511021276,1268,1121,2391,352,329,683,25,13,40,3,15,16,21,20,40,8,10,15,293,322,611,4,7,11,8,13,18,0,0,0,0,0,0,368,394,755,86,109,187,15,12,25,818,840,1659,412,379,792,2507,2336,4844
511021277,923,759,1685,256,227,485,34,29,62,30,28,61,52,43,91,23,15,45,438,414,849,6,4,8,22,25,45,0,0,4,3,7,4,604,563,1166,95,100,196,19,10,30,969,903,1879,243,194,437,2142,1858,3999
511031278,1623,1439,3057,249,225,478,64,43,106,45,45,90,47,35,80,31,25,59,675,644,1317,39,26,68,9,8,12,4,4,8,0,0,0,907,832,1740,125,133,254,31,19,51,1312,1214,2519,539,405,952,3476,3062,6533
511031279,2786,2499,5280,713,686,1407,89,67,154,116,90,207,122,113,234,76,49,126,1381,1263,2648,44,45,83,17,24,37,4,5,10,0,0,0,1835,1663,3497,550,557,1109,49,58,114,3158,2963,6120,782,638,1415,6726,6100,12822
511031280,1718,1645,3364,408,399,810,64,57,119,65,62,125,92,99,184,51,47,97,902,954,1862,42,42,82,17,17,36,3,6,7,3,0,0,1236,1276,2518,280,288,569,32,17,45,1953,1984,3935,342,311,651,4011,3942,7952
511031281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
511031282,1059,841,1896,216,211,429,37,32,68,18,19,35,60,59,117,26,21,55,393,361,749,10,22,27,3,9,9,0,0,3,0,0,0,544,519,1066,97,80,176,25,17,42,886,820,1708,390,255,638,2332,1915,4247
511031283,1022,830,1850,163,173,338,39,24,71,35,18,54,52,27,78,34,21,51,546,258,799,15,4,19,21,21,46,0,3,3,0,0,0,746,374,1118,84,59,140,123,113,239,1114,719,1831,466,198,668,2609,1745,4353
511031284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511041285,2702,2820,5523,557,601,1159,46,45,92,29,44,73,47,41,92,14,23,35,1067,1155,2227,7,9,16,23,16,43,0,3,3,0,0,3,1237,1339,2577,196,217,409,38,41,79,2032,2187,4225,741,677,1422,5482,5689,11168
511041286,2027,1960,3982,237,260,499,3,3,13,10,13,26,8,6,19,3,3,4,791,870,1665,0,0,0,6,5,16,0,3,3,3,0,3,832,910,1743,56,58,113,25,19,50,1153,1254,2400,616,420,1041,3796,3633,7427
511041287,1739,1674,3418,344,371,710,29,29,59,18,12,31,32,33,62,14,15,24,955,1089,2041,0,6,5,5,10,12,0,0,0,0,0,0,1053,1189,2238,83,99,180,25,18,39,1496,1672,3174,263,223,487,3496,3575,7071
511041288,2248,2331,4577,523,565,1089,23,35,59,18,24,44,21,31,45,19,11,35,1044,1177,2224,9,3,7,10,13,24,10,14,18,0,0,0,1154,1306,2462,207,236,443,31,33,61,1922,2135,4056,329,297,626,4491,4772,9261
511041289,1007,938,1943,237,244,479,10,5,19,0,13,14,14,15,27,0,0,0,288,311,594,5,3,7,3,0,4,0,0,0,0,0,0,323,345,663,18,26,40,8,3,16,582,619,1203,143,127,271,1726,1680,3414
511041290,669,444,1110,99,113,211,14,7,24,15,9,24,26,11,37,12,8,18,396,209,606,9,0,12,8,9,16,4,0,5,0,0,0,486,258,744,68,46,115,18,10,33,680,428,1105,434,251,682,1780,1121,2902
511041291,1162,915,2075,213,185,396,4,4,8,7,7,15,14,12,23,7,5,12,390,315,707,3,3,9,7,4,8,3,0,0,0,0,0,430,360,790,52,46,102,16,12,24,714,596,1315,210,160,371,2085,1671,3758
511041292,1742,1521,3267,212,222,435,13,15,27,10,7,14,28,24,47,7,10,20,509,543,1052,3,0,5,9,5,16,0,0,0,0,0,0,575,606,1176,22,41,70,12,5,13,826,874,1697,370,310,678,2934,2704,5640
597979799,143,9,147,4,0,4,5,0,12,0,0,3,13,0,11,4,3,5,99,6,100,3,0,3,0,0,0,0,0,0,0,0,0,129,12,140,56,3,63,0,0,0,187,18,206,73,8,80,408,26,434
599999499,493,234,725,99,64,166,138,128,265,99,102,201,209,192,399,50,55,102,915,594,1516,25,20,48,31,24,60,10,10,15,3,0,3,1484,1123,2609,309,278,593,45,32,77,1945,1495,3440,1023,611,1631,3452,2339,5795
601011001,2004,2044,4043,266,360,631,12,16,27,21,26,53,22,31,54,10,9,12,3,14,18,434,508,939,4,3,3,0,0,0,0,0,0,499,601,1104,14,13,20,29,26,51,806,998,1808,383,422,810,3193,3463,6660
601011002,1502,1488,2990,197,211,415,6,11,22,16,17,28,15,25,38,5,4,9,10,5,18,512,618,1136,5,3,10,0,3,6,0,0,0,574,689,1263,6,7,13,7,9,16,789,918,1702,168,160,327,2457,2563,5025
601011003,1197,1179,2379,93,112,201,17,27,43,19,20,36,30,25,59,4,4,9,9,22,31,473,508,981,5,0,3,0,3,3,0,0,0,551,609,1166,24,26,49,39,30,70,708,774,1482,90,90,180,1993,2047,4044
601021004,1561,1804,3367,109,104,208,46,49,93,38,48,86,35,48,77,3,9,8,9,21,27,656,663,1319,3,3,3,3,5,9,0,0,0,794,833,1627,70,64,136,9,15,20,974,1016,1994,125,170,299,2665,2994,5661
601021005,2383,2300,4684,211,196,407,34,40,67,38,33,71,23,35,62,12,12,15,25,14,37,719,760,1479,11,13,24,3,3,3,0,0,0,861,905,1761,40,42,82,13,11,22,1122,1154,2279,122,125,253,3628,3584,7211
601021006,946,1040,1991,34,44,80,6,9,21,12,8,21,12,22,35,4,4,7,14,5,14,342,362,707,5,0,8,0,3,3,0,0,0,394,421,813,13,23,34,7,8,9,442,490,930,50,53,104,1442,1586,3026
601021007,2799,3148,5947,296,315,614,48,53,101,45,52,96,74,77,154,21,31,58,29,38,63,979,1115,2101,13,7,23,4,8,15,0,0,0,1211,1387,2599,87,77,165,20,14,36,1620,1796,3417,232,232,463,4649,5183,9828
601021008,1798,2039,3835,189,218,404,47,57,99,61,64,120,50,60,110,11,9,13,19,17,35,750,915,1668,3,12,11,5,3,10,0,0,0,939,1131,2072,69,78,145,17,23,47,1206,1456,2665,183,241,425,3192,3730,6921
601021009,1221,1302,2525,105,104,204,26,22,42,20,17,35,18,21,38,0,0,0,9,7,14,480,577,1058,3,0,3,3,0,7,0,0,0,551,650,1204,53,58,108,11,17,33,720,825,1549,160,191,359,2102,2324,4421
601021010,701,754,1460,57,75,130,3,9,16,3,3,7,9,4,9,3,0,3,10,9,13,231,257,485,0,0,0,0,0,3,0,0,0,262,283,546,5,11,14,3,0,3,323,368,685,591,171,763,1614,1288,2906
601021011,1431,1580,3013,222,276,501,33,23,56,22,24,47,39,42,74,8,10,12,14,8,22,576,725,1303,0,3,3,5,8,8,0,0,0,689,836,1527,20,30,55,19,8,28,953,1149,2101,233,227,457,2614,2953,5568
601021012,1330,1292,2616,114,111,227,22,24,45,27,29,54,32,28,63,5,6,11,15,13,31,303,321,624,11,8,16,0,0,0,0,0,0,412,434,845,21,26,48,3,9,11,547,585,1128,106,97,203,1982,1966,3948
601031013,1130,1155,2284,86,84,172,4,10,9,11,13,31,10,15,27,6,5,7,7,7,18,457,475,936,3,3,11,0,0,0,0,0,0,511,534,1039,16,20,40,12,7,17,621,647,1264,101,99,203,1854,1899,3755
601031014,1534,1564,3100,93,102,199,9,11,24,18,24,44,26,29,57,7,10,17,20,18,37,563,589,1151,0,0,0,0,0,0,0,0,0,648,688,1342,35,50,84,14,5,21,795,843,1642,203,218,420,2531,2626,5159
601031015,2119,2282,4398,187,217,401,24,26,49,29,36,62,39,56,96,8,8,13,19,18,34,735,861,1597,3,4,8,0,3,3,0,0,0,857,1007,1863,18,22,40,15,13,32,1071,1259,2337,243,270,516,3438,3818,7253
601031016,1064,1079,2141,49,53,109,30,15,44,24,24,51,16,13,31,7,0,6,11,9,26,484,505,989,4,12,14,4,3,3,0,0,0,578,577,1159,80,63,141,11,9,15,714,708,1426,178,139,319,1958,1926,3885
601031017,2692,2971,5664,298,354,646,35,36,75,51,45,98,48,49,97,7,11,20,28,31,57,1145,1240,2384,6,9,12,0,3,4,0,0,0,1332,1418,2756,185,210,399,47,48,99,1865,2027,3891,405,459,863,4965,5460,10419
601031018,1243,1404,2650,65,71,132,26,29,56,18,16,34,24,21,48,4,7,7,11,12,23,507,631,1136,0,5,5,3,0,4,0,0,0,588,724,1312,38,40,84,12,12,23,701,851,1556,189,229,417,2136,2480,4619
601031019,1324,1389,2715,64,65,130,15,28,41,32,35,62,40,33,77,3,3,4,9,9,15,547,567,1119,6,4,9,5,0,7,0,0,0,658,682,1334,164,191,357,10,12,24,893,952,1844,190,221,411,2409,2558,4967
601031020,1930,1941,3873,301,346,649,24,26,48,28,29,55,43,48,98,6,12,18,16,20,37,412,479,896,3,0,3,0,3,4,0,0,3,534,618,1160,10,20,30,10,10,19,861,997,1858,224,270,493,3014,3207,6222
601031021,963,1018,1986,40,48,87,17,14,33,13,19,36,18,16,32,3,6,16,4,11,18,467,470,940,0,0,3,0,4,4,0,0,0,534,544,1079,107,110,221,7,4,15,687,715,1402,122,139,262,1777,1875,3650
